match_id,candidate_id,notice_evidence_id,event_id,ticker,candidate_source_id,krx_notice_source_id,match_rule_version,match_status,match_reason,created_at,updated_at,note
krx-notice-match:58b72db3c4e04472,candidate:037d408c1a177c140ba4,krx-notice-evidence:2cd2d5aba0c1d05b,,475720,issuer:rise:notice:20260728:monthend,krx:kind:distribution_notice:20260729:20260729000622,1,amount_and_schedule_matched,ticker_exact_and_distribution_amount_equal,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,운용사 후보 금액과 KRX KIND 일괄공시 금액이 일치. 이 증거만으로는 분배락 적용일·기준가격이 없어 verified 이벤트를 생성하지 않음.
krx-notice-match:592556fd89848914,,krx-notice-evidence:f685ddf65bafbf88,,0085P0,,krx:kind:distribution_notice:20260729:20260729002071,1,unmatched,no_issuer_candidate_with_equal_distribution_amount,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,일괄공시 단독으로는 이벤트를 verified로 승격하지 않음.
krx-notice-match:595ed274613eff74,,krx-notice-evidence:98f078ac99c5564b,,0176P0,,krx:kind:distribution_notice:20260729:20260729002071,1,unmatched,no_issuer_candidate_with_equal_distribution_amount,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,일괄공시 단독으로는 이벤트를 verified로 승격하지 않음.
krx-notice-match:59ffd54e91b58bc2,,krx-notice-evidence:c81043f4701963a2,,360750,,krx:kind:distribution_notice:20260729:20260729000622,1,unmatched,no_issuer_candidate_with_equal_distribution_amount,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,일괄공시 단독으로는 이벤트를 verified로 승격하지 않음.
krx-notice-match:5a41a33756990137,,krx-notice-evidence:820ceb970fab73ce,,0057H0,,krx:kind:distribution_notice:20260729:20260729000622,1,unmatched,no_issuer_candidate_with_equal_distribution_amount,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,일괄공시 단독으로는 이벤트를 verified로 승격하지 않음.
krx-notice-match:5c6cb73cd9d3abb0,,krx-notice-evidence:0d35e68c09353cbe,,465670,,krx:kind:distribution_notice:20260729:20260729000622,1,unmatched,no_issuer_candidate_with_equal_distribution_amount,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,일괄공시 단독으로는 이벤트를 verified로 승격하지 않음.
krx-notice-match:5c6d52deb67f6cb7,candidate:0c0fad75f715f22bedc5,krx-notice-evidence:9131284369da514e,,352560,issuer:kodex:notice:20260728:monthend,krx:kind:distribution_notice:20260729:20260729002071,1,amount_and_schedule_matched,ticker_exact_and_distribution_amount_equal,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,운용사 후보 금액과 KRX KIND 일괄공시 금액이 일치. 이 증거만으로는 분배락 적용일·기준가격이 없어 verified 이벤트를 생성하지 않음.
krx-notice-match:5cbeb8de507afd7e,,krx-notice-evidence:374e40df831183b8,,307510,,krx:kind:distribution_notice:20260729:20260729000622,1,unmatched,no_issuer_candidate_with_equal_distribution_amount,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,일괄공시 단독으로는 이벤트를 verified로 승격하지 않음.
krx-notice-match:5cf7bbbe6c49d455,candidate:b30a6909927be4db2ccc,krx-notice-evidence:3966477fad9c0635,,0000Z0,issuer:rise:notice:20260728:monthend,krx:kind:distribution_notice:20260729:20260729000622,1,amount_and_schedule_matched,ticker_exact_and_distribution_amount_equal,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,운용사 후보 금액과 KRX KIND 일괄공시 금액이 일치. 이 증거만으로는 분배락 적용일·기준가격이 없어 verified 이벤트를 생성하지 않음.
krx-notice-match:5d113e475a0d98c4,candidate:1228d06789a9d6d56f2d,krx-notice-evidence:ac1a1d2f96f117d7,,337160,issuer:kodex:notice:20260728:monthend,krx:kind:distribution_notice:20260729:20260729002071,1,amount_and_schedule_matched,ticker_exact_and_distribution_amount_equal,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,운용사 후보 금액과 KRX KIND 일괄공시 금액이 일치. 이 증거만으로는 분배락 적용일·기준가격이 없어 verified 이벤트를 생성하지 않음.
krx-notice-match:5d438ca235086e00,,krx-notice-evidence:c743e010c9a40079,,447430,,krx:kind:distribution_notice:20260729:20260729002071,1,unmatched,no_issuer_candidate_with_equal_distribution_amount,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,일괄공시 단독으로는 이벤트를 verified로 승격하지 않음.
krx-notice-match:5dd3b0bebef8f23a,,krx-notice-evidence:0d94a996c62f0dfa,,152870,,krx:kind:distribution_notice:20260729:20260729002071,1,unmatched,no_issuer_candidate_with_equal_distribution_amount,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,일괄공시 단독으로는 이벤트를 verified로 승격하지 않음.
krx-notice-match:5f09511325d5795d,,krx-notice-evidence:5e53e7f7ab506785,,441800,,krx:kind:distribution_notice:20260729:20260729000622,1,unmatched,no_issuer_candidate_with_equal_distribution_amount,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,일괄공시 단독으로는 이벤트를 verified로 승격하지 않음.
krx-notice-match:60c2a3a4177d40d1,,krx-notice-evidence:61362f42917eb765,,133690,,krx:kind:distribution_notice:20260729:20260729000622,1,unmatched,no_issuer_candidate_with_equal_distribution_amount,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,일괄공시 단독으로는 이벤트를 verified로 승격하지 않음.
krx-notice-match:60e7a4b4ba2b9cb1,,krx-notice-evidence:829e6609e1152550,,496120,,krx:kind:distribution_notice:20260729:20260729002071,1,unmatched,no_issuer_candidate_with_equal_distribution_amount,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,일괄공시 단독으로는 이벤트를 verified로 승격하지 않음.
krx-notice-match:61dcd59975f26cb0,candidate:74b9c5357fc64256c00f,krx-notice-evidence:a146bdd6cfc75f22,,490590,issuer:rise:notice:20260728:monthend,krx:kind:distribution_notice:20260729:20260729000622,1,amount_and_schedule_matched,ticker_exact_and_distribution_amount_equal,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,운용사 후보 금액과 KRX KIND 일괄공시 금액이 일치. 이 증거만으로는 분배락 적용일·기준가격이 없어 verified 이벤트를 생성하지 않음.
krx-notice-match:628bb9091698a909,,krx-notice-evidence:e6e2302cb322d92f,,440340,,krx:kind:distribution_notice:20260729:20260729000622,1,unmatched,no_issuer_candidate_with_equal_distribution_amount,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,일괄공시 단독으로는 이벤트를 verified로 승격하지 않음.
krx-notice-match:63d7eecc78c4700b,candidate:a29cfe06fd528c04c7c1,krx-notice-evidence:833dce60381965ae,,417450,issuer:rise:notice:20260728:monthend,krx:kind:distribution_notice:20260729:20260729000622,1,amount_and_schedule_matched,ticker_exact_and_distribution_amount_equal,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,운용사 후보 금액과 KRX KIND 일괄공시 금액이 일치. 이 증거만으로는 분배락 적용일·기준가격이 없어 verified 이벤트를 생성하지 않음.
krx-notice-match:63e010cf02c458bc,,krx-notice-evidence:9426435e94911387,,449770,,krx:kind:distribution_notice:20260729:20260729000622,1,unmatched,no_issuer_candidate_with_equal_distribution_amount,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,일괄공시 단독으로는 이벤트를 verified로 승격하지 않음.
krx-notice-match:64e85407ce4bc69d,,krx-notice-evidence:8f5c962e86e991aa,,091230,,krx:kind:distribution_notice:20260729:20260729000622,1,unmatched,no_issuer_candidate_with_equal_distribution_amount,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,일괄공시 단독으로는 이벤트를 verified로 승격하지 않음.
krx-notice-match:6508c98f0ac64957,,krx-notice-evidence:a5a72c78dfc3c0f9,,476760,,krx:kind:distribution_notice:20260729:20260729000622,1,unmatched,no_issuer_candidate_with_equal_distribution_amount,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,일괄공시 단독으로는 이벤트를 verified로 승격하지 않음.
krx-notice-match:6610415854d86833,candidate:8eb3b24f8df25a4eff3f,krx-notice-evidence:6106f6c07eff9a09,,442320,issuer:rise:notice:20260728:monthend,krx:kind:distribution_notice:20260729:20260729000622,1,amount_and_schedule_matched,ticker_exact_and_distribution_amount_equal,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,운용사 후보 금액과 KRX KIND 일괄공시 금액이 일치. 이 증거만으로는 분배락 적용일·기준가격이 없어 verified 이벤트를 생성하지 않음.
krx-notice-match:66c75333a72d9e9e,,krx-notice-evidence:7b39782234523352,,423920,,krx:kind:distribution_notice:20260729:20260729000622,1,unmatched,no_issuer_candidate_with_equal_distribution_amount,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,일괄공시 단독으로는 이벤트를 verified로 승격하지 않음.
krx-notice-match:673a812f52eeca05,,krx-notice-evidence:29362aa8afa5cb40,,289250,,krx:kind:distribution_notice:20260729:20260729000622,1,unmatched,no_issuer_candidate_with_equal_distribution_amount,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,일괄공시 단독으로는 이벤트를 verified로 승격하지 않음.
krx-notice-match:67b897939783d8c2,,krx-notice-evidence:5025665015604549,,210780,,krx:kind:distribution_notice:20260729:20260729000622,1,unmatched,no_issuer_candidate_with_equal_distribution_amount,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,일괄공시 단독으로는 이벤트를 verified로 승격하지 않음.
krx-notice-match:6899faa2163f3615,candidate:cbc157c13fd94ce059d2,krx-notice-evidence:6d443d3cdf60a155,,498610,issuer:rise:notice:20260728:monthend,krx:kind:distribution_notice:20260729:20260729000622,1,amount_and_schedule_matched,ticker_exact_and_distribution_amount_equal,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,운용사 후보 금액과 KRX KIND 일괄공시 금액이 일치. 이 증거만으로는 분배락 적용일·기준가격이 없어 verified 이벤트를 생성하지 않음.
krx-notice-match:689c6d5cb3dd5a7e,candidate:a85cdbf5f911e5f1bf51,krx-notice-evidence:f66afe04a4503343,,244660,issuer:kodex:notice:20260728:monthend,krx:kind:distribution_notice:20260729:20260729002071,1,amount_and_schedule_matched,ticker_exact_and_distribution_amount_equal,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,운용사 후보 금액과 KRX KIND 일괄공시 금액이 일치. 이 증거만으로는 분배락 적용일·기준가격이 없어 verified 이벤트를 생성하지 않음.
krx-notice-match:693cbd6d61734674,,krx-notice-evidence:0fb070e83d758294,,446720,,krx:kind:distribution_notice:20260729:20260729002071,1,unmatched,no_issuer_candidate_with_equal_distribution_amount,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,일괄공시 단독으로는 이벤트를 verified로 승격하지 않음.
krx-notice-match:6a3255407ecd3dc0,,krx-notice-evidence:e622aea077cb70cb,,0153X0,,krx:kind:distribution_notice:20260729:20260729000622,1,unmatched,no_issuer_candidate_with_equal_distribution_amount,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,일괄공시 단독으로는 이벤트를 verified로 승격하지 않음.
krx-notice-match:6afb3504c20b82bd,,krx-notice-evidence:1f4a8cf7edf6d205,,474800,,krx:kind:distribution_notice:20260729:20260729000622,1,unmatched,no_issuer_candidate_with_equal_distribution_amount,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,일괄공시 단독으로는 이벤트를 verified로 승격하지 않음.
krx-notice-match:6b52076edc9c8601,candidate:184ed547913c41799e19,krx-notice-evidence:de6815fc152034e0,,117680,issuer:kodex:notice:20260728:monthend,krx:kind:distribution_notice:20260729:20260729002071,1,amount_and_schedule_matched,ticker_exact_and_distribution_amount_equal,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,운용사 후보 금액과 KRX KIND 일괄공시 금액이 일치. 이 증거만으로는 분배락 적용일·기준가격이 없어 verified 이벤트를 생성하지 않음.
krx-notice-match:6c19a5532718a45f,candidate:0ca25c43bf572833ce37,krx-notice-evidence:9bbad7889d84b4da,,237350,issuer:kodex:notice:20260728:monthend,krx:kind:distribution_notice:20260729:20260729002071,1,amount_and_schedule_matched,ticker_exact_and_distribution_amount_equal,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,운용사 후보 금액과 KRX KIND 일괄공시 금액이 일치. 이 증거만으로는 분배락 적용일·기준가격이 없어 verified 이벤트를 생성하지 않음.
krx-notice-match:6d02222ef473b917,,krx-notice-evidence:975c7a29fd16f42b,,448300,,krx:kind:distribution_notice:20260729:20260729000622,1,unmatched,no_issuer_candidate_with_equal_distribution_amount,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,일괄공시 단독으로는 이벤트를 verified로 승격하지 않음.
krx-notice-match:6d2fd83f0a8d089b,,krx-notice-evidence:e6c15318b4d564ac,,309230,,krx:kind:distribution_notice:20260729:20260729002071,1,unmatched,no_issuer_candidate_with_equal_distribution_amount,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,일괄공시 단독으로는 이벤트를 verified로 승격하지 않음.
krx-notice-match:6e0f415eec343f50,candidate:f8e0f089ccacea455a8f,krx-notice-evidence:5fd4c193ac8d338a,,314250,issuer:kodex:notice:20260728:monthend,krx:kind:distribution_notice:20260729:20260729002071,1,amount_and_schedule_matched,ticker_exact_and_distribution_amount_equal,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,운용사 후보 금액과 KRX KIND 일괄공시 금액이 일치. 이 증거만으로는 분배락 적용일·기준가격이 없어 verified 이벤트를 생성하지 않음.
krx-notice-match:6e30819ea4efdc4c,candidate:33533e709887c0a58442,krx-notice-evidence:ad589c2b97f4b43f,,494300,issuer:kodex:notice:20260728:monthend,krx:kind:distribution_notice:20260729:20260729002071,1,amount_and_schedule_matched,ticker_exact_and_distribution_amount_equal,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,운용사 후보 금액과 KRX KIND 일괄공시 금액이 일치. 이 증거만으로는 분배락 적용일·기준가격이 없어 verified 이벤트를 생성하지 않음.
krx-notice-match:6e8a0afa23ec679a,,krx-notice-evidence:dc315d66fbfbde5b,,0098Z0,,krx:kind:distribution_notice:20260729:20260729002071,1,unmatched,no_issuer_candidate_with_equal_distribution_amount,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,일괄공시 단독으로는 이벤트를 verified로 승격하지 않음.
krx-notice-match:6eb36e9ee31b640b,candidate:4b84f3cd0a73507f3d75,krx-notice-evidence:3d3d08b25bd439d6,,485690,issuer:rise:notice:20260728:monthend,krx:kind:distribution_notice:20260729:20260729000622,1,amount_and_schedule_matched,ticker_exact_and_distribution_amount_equal,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,운용사 후보 금액과 KRX KIND 일괄공시 금액이 일치. 이 증거만으로는 분배락 적용일·기준가격이 없어 verified 이벤트를 생성하지 않음.
krx-notice-match:6f16734272aaced0,,krx-notice-evidence:273489f2b9fbbe6f,,373790,,krx:kind:distribution_notice:20260729:20260729000622,1,unmatched,no_issuer_candidate_with_equal_distribution_amount,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,일괄공시 단독으로는 이벤트를 verified로 승격하지 않음.
krx-notice-match:6f66a97c64275f53,candidate:7445fe93371b19edec6c,krx-notice-evidence:1cb9d87233e62351,,449180,issuer:kodex:notice:20260728:monthend,krx:kind:distribution_notice:20260729:20260729002071,1,amount_and_schedule_matched,ticker_exact_and_distribution_amount_equal,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,운용사 후보 금액과 KRX KIND 일괄공시 금액이 일치. 이 증거만으로는 분배락 적용일·기준가격이 없어 verified 이벤트를 생성하지 않음.
krx-notice-match:70c016695ea9b732,candidate:ff69d024b3adfa4d637e,krx-notice-evidence:e213bb6bc68fcb9d,,453660,issuer:kodex:notice:20260728:monthend,krx:kind:distribution_notice:20260729:20260729002071,1,amount_and_schedule_matched,ticker_exact_and_distribution_amount_equal,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,운용사 후보 금액과 KRX KIND 일괄공시 금액이 일치. 이 증거만으로는 분배락 적용일·기준가격이 없어 verified 이벤트를 생성하지 않음.
krx-notice-match:710cfcc926c9299d,,krx-notice-evidence:3c6f4246bb3d830a,,104520,,krx:kind:distribution_notice:20260729:20260729000622,1,unmatched,no_issuer_candidate_with_equal_distribution_amount,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,일괄공시 단독으로는 이벤트를 verified로 승격하지 않음.
krx-notice-match:725a596f1c39de0e,candidate:239bfac817a7f0a9f648,krx-notice-evidence:914ec8af5ccafeb2,,302450,issuer:rise:notice:20260728:monthend,krx:kind:distribution_notice:20260729:20260729000622,1,amount_and_schedule_matched,ticker_exact_and_distribution_amount_equal,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,운용사 후보 금액과 KRX KIND 일괄공시 금액이 일치. 이 증거만으로는 분배락 적용일·기준가격이 없어 verified 이벤트를 생성하지 않음.
krx-notice-match:72c21109cd9f6b3a,,krx-notice-evidence:f0a76c3956e45547,,469790,,krx:kind:distribution_notice:20260729:20260729000622,1,unmatched,no_issuer_candidate_with_equal_distribution_amount,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,일괄공시 단독으로는 이벤트를 verified로 승격하지 않음.
krx-notice-match:74ed633df570b604,candidate:bad4ed044821612d9ff4,krx-notice-evidence:25ee42dfdca1d4e3,,226490,issuer:kodex:notice:20260728:monthend,krx:kind:distribution_notice:20260729:20260729002071,1,amount_and_schedule_matched,ticker_exact_and_distribution_amount_equal,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,운용사 후보 금액과 KRX KIND 일괄공시 금액이 일치. 이 증거만으로는 분배락 적용일·기준가격이 없어 verified 이벤트를 생성하지 않음.
krx-notice-match:751c84b73fc3fccf,,krx-notice-evidence:d5fcd620389f7a46,,429760,,krx:kind:distribution_notice:20260729:20260729000622,1,unmatched,no_issuer_candidate_with_equal_distribution_amount,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,일괄공시 단독으로는 이벤트를 verified로 승격하지 않음.
krx-notice-match:7543b57668f3bfa1,candidate:389a3ab1e4ff6a0a3f05,krx-notice-evidence:b40a790418b7dbda,,442560,issuer:rise:notice:20260728:monthend,krx:kind:distribution_notice:20260729:20260729000622,1,amount_and_schedule_matched,ticker_exact_and_distribution_amount_equal,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,운용사 후보 금액과 KRX KIND 일괄공시 금액이 일치. 이 증거만으로는 분배락 적용일·기준가격이 없어 verified 이벤트를 생성하지 않음.
krx-notice-match:7895ebceb852b908,candidate:aef38da4755479d223ae,krx-notice-evidence:12d78282c9edeb9c,,476310,issuer:rise:notice:20260728:monthend,krx:kind:distribution_notice:20260729:20260729000622,1,amount_and_schedule_matched,ticker_exact_and_distribution_amount_equal,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,운용사 후보 금액과 KRX KIND 일괄공시 금액이 일치. 이 증거만으로는 분배락 적용일·기준가격이 없어 verified 이벤트를 생성하지 않음.
krx-notice-match:7954e474596c45d6,candidate:50ebea142f8c004a6864,krx-notice-evidence:c988f78ec207ef1f,,321410,issuer:kodex:notice:20260728:monthend,krx:kind:distribution_notice:20260729:20260729002071,1,amount_and_schedule_matched,ticker_exact_and_distribution_amount_equal,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,운용사 후보 금액과 KRX KIND 일괄공시 금액이 일치. 이 증거만으로는 분배락 적용일·기준가격이 없어 verified 이벤트를 생성하지 않음.
krx-notice-match:7bb6afbbe98240a1,candidate:e0154b96f0a665641c64,krx-notice-evidence:da481bd563b0d057,,336160,issuer:rise:notice:20260728:monthend,krx:kind:distribution_notice:20260729:20260729000622,1,amount_and_schedule_matched,ticker_exact_and_distribution_amount_equal,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,운용사 후보 금액과 KRX KIND 일괄공시 금액이 일치. 이 증거만으로는 분배락 적용일·기준가격이 없어 verified 이벤트를 생성하지 않음.
krx-notice-match:7c43428d89fa23aa,,krx-notice-evidence:30f8fbe02bbba8a0,,448290,,krx:kind:distribution_notice:20260729:20260729000622,1,unmatched,no_issuer_candidate_with_equal_distribution_amount,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,일괄공시 단독으로는 이벤트를 verified로 승격하지 않음.
krx-notice-match:7dcd37f273928e67,,krx-notice-evidence:53095cbaf809ea20,,139270,,krx:kind:distribution_notice:20260729:20260729000622,1,unmatched,no_issuer_candidate_with_equal_distribution_amount,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,일괄공시 단독으로는 이벤트를 verified로 승격하지 않음.
krx-notice-match:7e79658215a898fa,candidate:ef16a585be940ba45fe0,krx-notice-evidence:4012f846e1e6fdad,,463640,issuer:kodex:notice:20260728:monthend,krx:kind:distribution_notice:20260729:20260729002071,1,amount_and_schedule_matched,ticker_exact_and_distribution_amount_equal,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,운용사 후보 금액과 KRX KIND 일괄공시 금액이 일치. 이 증거만으로는 분배락 적용일·기준가격이 없어 verified 이벤트를 생성하지 않음.
krx-notice-match:7ecb270158343ebf,,krx-notice-evidence:7115577fb9c7eb2d,,0128D0,,krx:kind:distribution_notice:20260729:20260729000622,1,unmatched,no_issuer_candidate_with_equal_distribution_amount,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,일괄공시 단독으로는 이벤트를 verified로 승격하지 않음.
krx-notice-match:7ef0383041bb61e3,,krx-notice-evidence:8b0b15e46c39cb06,,497510,,krx:kind:distribution_notice:20260729:20260729002071,1,unmatched,no_issuer_candidate_with_equal_distribution_amount,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,일괄공시 단독으로는 이벤트를 verified로 승격하지 않음.
krx-notice-match:7f073490128c627a,candidate:83014bfe54c53c0d7a1d,krx-notice-evidence:e0d95927ed663ef4,,459560,issuer:kodex:notice:20260728:monthend,krx:kind:distribution_notice:20260729:20260729002071,1,amount_and_schedule_matched,ticker_exact_and_distribution_amount_equal,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,운용사 후보 금액과 KRX KIND 일괄공시 금액이 일치. 이 증거만으로는 분배락 적용일·기준가격이 없어 verified 이벤트를 생성하지 않음.
krx-notice-match:8070d7ea2a7f5139,candidate:f5ba6b82772cae767c0b,krx-notice-evidence:c6700f256968e8ae,,0000H0,issuer:kodex:notice:20260728:monthend,krx:kind:distribution_notice:20260729:20260729002071,1,amount_and_schedule_matched,ticker_exact_and_distribution_amount_equal,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,운용사 후보 금액과 KRX KIND 일괄공시 금액이 일치. 이 증거만으로는 분배락 적용일·기준가격이 없어 verified 이벤트를 생성하지 않음.
krx-notice-match:823c302e8bf274a2,candidate:76a31609d8a1d15e3ec5,krx-notice-evidence:720e9fc6ffb72116,,275290,issuer:kodex:notice:20260728:monthend,krx:kind:distribution_notice:20260729:20260729002071,1,amount_and_schedule_matched,ticker_exact_and_distribution_amount_equal,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,운용사 후보 금액과 KRX KIND 일괄공시 금액이 일치. 이 증거만으로는 분배락 적용일·기준가격이 없어 verified 이벤트를 생성하지 않음.
krx-notice-match:82615ec0c3981577,,krx-notice-evidence:5cd866abc0997117,,0049K0,,krx:kind:distribution_notice:20260729:20260729002071,1,unmatched,no_issuer_candidate_with_equal_distribution_amount,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,일괄공시 단독으로는 이벤트를 verified로 승격하지 않음.
krx-notice-match:82a39745cdc25c2a,candidate:2c4c1ca3ffd768d5cf9e,krx-notice-evidence:c46ef77d21d3453b,,375770,issuer:kodex:notice:20260728:monthend,krx:kind:distribution_notice:20260729:20260729002071,1,amount_and_schedule_matched,ticker_exact_and_distribution_amount_equal,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,운용사 후보 금액과 KRX KIND 일괄공시 금액이 일치. 이 증거만으로는 분배락 적용일·기준가격이 없어 verified 이벤트를 생성하지 않음.
krx-notice-match:847ce6f56c7bf317,,krx-notice-evidence:590960f5cdec1563,,376410,,krx:kind:distribution_notice:20260729:20260729000622,1,unmatched,no_issuer_candidate_with_equal_distribution_amount,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,일괄공시 단독으로는 이벤트를 verified로 승격하지 않음.
krx-notice-match:85bb8d606e53d11c,candidate:34a5b4758da167ff9d14,krx-notice-evidence:f40b3426a441925e,,0162L0,issuer:kodex:notice:20260728:monthend,krx:kind:distribution_notice:20260729:20260729002071,1,amount_and_schedule_matched,ticker_exact_and_distribution_amount_equal,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,운용사 후보 금액과 KRX KIND 일괄공시 금액이 일치. 이 증거만으로는 분배락 적용일·기준가격이 없어 verified 이벤트를 생성하지 않음.
krx-notice-match:85eb9c363b5aed6b,,krx-notice-evidence:f5bdd43f920fa70b,,447770,,krx:kind:distribution_notice:20260729:20260729000622,1,unmatched,no_issuer_candidate_with_equal_distribution_amount,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,일괄공시 단독으로는 이벤트를 verified로 승격하지 않음.
krx-notice-match:86e7e61102dbe2c9,,krx-notice-evidence:fde54752e32c5159,,0111J0,,krx:kind:distribution_notice:20260729:20260729000622,1,unmatched,no_issuer_candidate_with_equal_distribution_amount,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,일괄공시 단독으로는 이벤트를 verified로 승격하지 않음.
krx-notice-match:8758942cae04b7c1,,krx-notice-evidence:571aa5e469743b08,,433330,,krx:kind:distribution_notice:20260729:20260729002071,1,unmatched,no_issuer_candidate_with_equal_distribution_amount,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,일괄공시 단독으로는 이벤트를 verified로 승격하지 않음.
krx-notice-match:883a979e418b7906,candidate:690af9570604be3f33f8,krx-notice-evidence:3929f124d2934cb5,,481340,issuer:rise:notice:20260728:monthend,krx:kind:distribution_notice:20260729:20260729000622,1,amount_and_schedule_matched,ticker_exact_and_distribution_amount_equal,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,운용사 후보 금액과 KRX KIND 일괄공시 금액이 일치. 이 증거만으로는 분배락 적용일·기준가격이 없어 verified 이벤트를 생성하지 않음.
krx-notice-match:88827184db463196,candidate:5183726281adffb0ca7f,krx-notice-evidence:ff6b9bb2779dca54,,428510,issuer:kodex:notice:20260728:monthend,krx:kind:distribution_notice:20260729:20260729002071,1,amount_and_schedule_matched,ticker_exact_and_distribution_amount_equal,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,운용사 후보 금액과 KRX KIND 일괄공시 금액이 일치. 이 증거만으로는 분배락 적용일·기준가격이 없어 verified 이벤트를 생성하지 않음.
krx-notice-match:88fa4d957de85e3b,,krx-notice-evidence:60d3af6d7370eff4,,404650,,krx:kind:distribution_notice:20260729:20260729002071,1,unmatched,no_issuer_candidate_with_equal_distribution_amount,2026-08-21T03:33:15+00:00,2026-08-21T03:33:15+00:00,일괄공시 단독으로는 이벤트를 verified로 승격하지 않음.
