notice_evidence_id,source_id,etf_id,ticker,etf_name,distribution_record_date,distribution_pay_date,distribution_per_share_krw,row_locator,raw_row_text,content_hash_sha256,parser_name,parser_version,evidence_status,review_status,created_at,note
krx-notice-evidence:829dff0bc3aa2c8f,krx:kind:distribution_notice:20260729:20260729000622,KR7466940004,466940,TIGER 은행고배당플러스TOP10,2026-07-31,2026-08-04,100,table[0]/row[177],KR7466940004 | TIGER 은행고배당플러스TOP10 | 2026-07-31 | 2026-08-04 | 100 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:829e6609e1152550,krx:kind:distribution_notice:20260729:20260729002071,KR7496120007,496120,ACE 코리아밸류업,2026-07-31,2026-08-04,48,table[0]/row[171],KR7496120007 | ACE 코리아밸류업 | 2026-07-31 | 2026-08-04 | 48 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:82ee3bf671bd09a2,krx:kind:distribution_notice:20260729:20260729002071,KR70040X0007,0040X0,SOL 팔란티어미국채커버드콜혼합,2026-07-31,2026-08-03,141,table[0]/row[153],KR70040X0007 | SOL 팔란티어미국채커버드콜혼합 | 2026-07-31 | 2026-08-03 | 141 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:8313a132284f5536,krx:kind:distribution_notice:20260729:20260729002071,KR7292190006,292190,KODEX KRX300,2026-07-31,2026-08-04,93,table[0]/row[125],KR7292190006 | KODEX KRX300 | 2026-07-31 | 2026-08-04 | 93 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:833dce60381965ae,krx:kind:distribution_notice:20260729:20260729000622,KR7417450004,417450,RISE 글로벌수소경제,2026-07-31,2026-08-04,107,table[0]/row[89],KR7417450004 | RISE 글로벌수소경제 | 2026-07-31 | 2026-08-04 | 107 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:84ef3e55f81d7347,krx:kind:distribution_notice:20260729:20260729000622,KR7270800006,270800,RISE KQ고배당,2026-07-31,2026-08-04,35,table[0]/row[81],KR7270800006 | RISE KQ고배당 | 2026-07-31 | 2026-08-04 | 35 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:85a719f9b72e953f,krx:kind:distribution_notice:20260729:20260729000622,KR70190Y0004,0190Y0,TIGER 구글밸류체인,2026-07-31,2026-08-04,31,table[0]/row[197],KR70190Y0004 | TIGER구글밸류체인 | 2026-07-31 | 2026-08-04 | 31 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:85cd2635dcb16f49,krx:kind:distribution_notice:20260729:20260729002071,KR70153P0000,0153P0,ACE 리츠부동산인프라액티브,2026-07-31,2026-08-04,54,table[0]/row[181],KR70153P0000 | ACE 리츠부동산인프라액티브 | 2026-07-31 | 2026-08-04 | 54 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:86ec7b75f266a837,krx:kind:distribution_notice:20260729:20260729002071,KR70173Y0005,0173Y0,KODEX 미국AI광통신네트워크,2026-07-31,2026-08-04,5,table[0]/row[72],KR70173Y0005 | KODEX 미국AI광통신네트워크 | 2026-07-31 | 2026-08-04 | 5 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:8a07a15d60bbb0ba,krx:kind:distribution_notice:20260729:20260729000622,KR70203D0004,0203D0,PLUS 200위클리커버드콜채권혼합,2026-07-31,2026-08-04,65,table[0]/row[55],KR70203D0004 | PLUS 200위클리커버드콜채권혼합 | 2026-07-31 | 2026-08-04 | 65 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:8a694076d54ddb05,krx:kind:distribution_notice:20260729:20260729002071,KR7433970001,433970,KODEX TDF2030액티브 적격,2026-07-31,2026-08-04,66,table[0]/row[117],KR7433970001 | KODEX TDF2030액티브 적격 | 2026-07-31 | 2026-08-04 | 66 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:8a801667cf8e7e33,krx:kind:distribution_notice:20260729:20260729000622,KR7454180001,454180,KIWOOM 차이나내수소비TOP CSI,2026-07-31,2026-08-04,15,table[0]/row[47],KR7454180001 | KIWOOM 차이나내수소비TOP CSI | 2026-07-31 | 2026-08-04 | 15 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:8ab157d3408dcdbd,krx:kind:distribution_notice:20260729:20260729000622,KR7251590006,251590,PLUS 고배당저변동50,2026-07-31,2026-08-04,48,table[0]/row[60],KR7251590006 | PLUS 고배당저변동50 | 2026-07-31 | 2026-08-04 | 48 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:8b0b15e46c39cb06,krx:kind:distribution_notice:20260729:20260729002071,KR7497510008,497510,ACE 글로벌빅파마,2026-07-31,2026-08-04,79,table[0]/row[170],KR7497510008 | ACE 글로벌빅파마 | 2026-07-31 | 2026-08-04 | 79 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:8b3049ded0b30b3e,krx:kind:distribution_notice:20260729:20260729000622,KR7261140008,261140,TIGER 우선주,2026-07-31,2026-08-04,50,table[0]/row[174],KR7261140008 | TIGER 우선주 | 2026-07-31 | 2026-08-04 | 50 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:8b6df4a4074c6805,krx:kind:distribution_notice:20260729:20260729000622,KR7422420000,422420,RISE 2차전지액티브,2026-07-31,2026-08-04,15,table[0]/row[80],KR7422420000 | RISE 2차전지액티브 | 2026-07-31 | 2026-08-04 | 15 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:8b9fa999d6a65c15,krx:kind:distribution_notice:20260729:20260729000622,KR7458760006,458760,TIGER 미국배당다우존스타겟커버드콜2호,2026-07-31,2026-08-04,93,table[0]/row[163],KR7458760006 | TIGER 미국배당다우존스타겟커버드콜2호 | 2026-07-31 | 2026-08-04 | 93 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:8c58674701963247,krx:kind:distribution_notice:20260729:20260729000622,KR7488200007,488200,KIWOOM K-2차전지북미공급망,2026-07-31,2026-08-04,15,table[0]/row[20],KR7488200007 | KIWOOM K-2차전지북미공급망 | 2026-07-31 | 2026-08-04 | 15 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:8f22c7b3ef42148b,krx:kind:distribution_notice:20260729:20260729002071,KR7494890007,494890,KODEX 200액티브,2026-07-31,2026-08-04,53,table[0]/row[115],KR7494890007 | KODEX 200액티브 | 2026-07-31 | 2026-08-04 | 53 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:8f5c962e86e991aa,krx:kind:distribution_notice:20260729:20260729000622,KR7091230003,091230,TIGER 반도체,2026-07-31,2026-08-04,177,table[0]/row[170],KR7091230003 | TIGER 반도체 | 2026-07-31 | 2026-08-04 | 177 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:8f7e0f47cda03fbd,krx:kind:distribution_notice:20260729:20260729002071,KR7491510004,491510,파워 K-주주가치액티브,2026-07-31,2026-08-04,250,table[0]/row[10],KR7491510004 | 파워 K-주주가치액티브 | 2026-07-31 | 2026-08-04 | 250 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:8f8c6dd5a7467ca4,krx:kind:distribution_notice:20260729:20260729000622,KR7245350004,245350,TIGER 유로스탁스배당30,2026-07-31,2026-08-04,520,table[0]/row[175],KR7245350004 | TIGER 유로스탁스배당30 | 2026-07-31 | 2026-08-04 | 520 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:8fe33d197c01c2d3,krx:kind:distribution_notice:20260729:20260729000622,KR7174350009,174350,TIGER 로우볼,2026-07-31,2026-08-04,60,table[0]/row[144],KR7174350009 | TIGER 로우볼 | 2026-07-31 | 2026-08-04 | 60 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:90f967cc815a97bd,krx:kind:distribution_notice:20260729:20260729002071,KR7140710005,140710,KODEX 운송,2026-07-31,2026-08-04,93,table[0]/row[85],KR7140710005 | KODEX 운송 | 2026-07-31 | 2026-08-04 | 93 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:9131284369da514e,krx:kind:distribution_notice:20260729:20260729002071,KR7352560007,352560,KODEX 미국부동산리츠(H),2026-07-31,2026-08-04,39,table[0]/row[78],KR7352560007 | KODEX 미국부동산리츠(H) | 2026-07-31 | 2026-08-04 | 39 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:914ec8af5ccafeb2,krx:kind:distribution_notice:20260729:20260729000622,KR7302450002,302450,RISE 코스피,2026-07-31,2026-08-04,58,table[0]/row[118],KR7302450002 | RISE 코스피 | 2026-07-31 | 2026-08-04 | 58 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:914ed07c162a00d4,krx:kind:distribution_notice:20260729:20260729000622,KR7465660009,465660,TIGER 일본반도체FACTSET,2026-07-31,2026-08-04,25,table[0]/row[181],KR7465660009 | TIGER 일본반도체FACTSET | 2026-07-31 | 2026-08-04 | 25 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:91b8125c94f3671a,krx:kind:distribution_notice:20260729:20260729000622,KR7494840002,494840,TIGER 미국방산TOP10,2026-07-31,2026-08-04,42,table[0]/row[161],KR7494840002 | TIGER 미국방산TOP10 | 2026-07-31 | 2026-08-04 | 42 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:92887a658664bd98,krx:kind:distribution_notice:20260729:20260729002071,KR70041D0000,0041D0,KODEX 미국AI소프트웨어TOP10,2026-07-31,2026-08-04,12,table[0]/row[36],KR70041D0000 | KODEX 미국AI소프트웨어TOP10 | 2026-07-31 | 2026-08-04 | 12 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:933854204ff1c9f1,krx:kind:distribution_notice:20260729:20260729000622,KR7381560002,381560,HANARO Fn전기&수소차,2026-07-31,2026-08-04,30,table[0]/row[11],KR7381560002 | HANARO Fn전기&수소차 | 2026-07-31 | 2026-08-04 | 30 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:9426435e94911387,krx:kind:distribution_notice:20260729:20260729000622,KR7449770007,449770,KIWOOM 미국S&P500,2026-07-31,2026-08-04,47,table[0]/row[29],KR7449770007 | KIWOOM 미국S&P500 | 2026-07-31 | 2026-08-04 | 47 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:94b1c7b809d21a37,krx:kind:distribution_notice:20260729:20260729000622,KR70097L0003,0097L0,KIWOOM 한국고배당&미국AI테크,2026-07-31,2026-08-04,50,table[0]/row[53],KR70097L0003 | KIWOOM 한국고배당&미국AI테크 | 2026-07-31 | 2026-08-04 | 50 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:95c76ec57a2f9327,krx:kind:distribution_notice:20260729:20260729000622,KR7227560000,227560,TIGER 200 생활소비재,2026-07-31,2026-08-04,30,table[0]/row[124],KR7227560000 | TIGER 200 생활소비재 | 2026-07-31 | 2026-08-04 | 30 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:95c7f108cf821790,krx:kind:distribution_notice:20260729:20260729000622,KR7407310002,407310,HANARO 200 TOP10,2026-07-31,2026-08-04,20,table[0]/row[7],KR7407310002 | HANARO 200 TOP10 | 2026-07-31 | 2026-08-04 | 20 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:96470347a2f12a3b,krx:kind:distribution_notice:20260729:20260729002071,KR7367380003,367380,ACE 미국나스닥100,2026-07-31,2026-08-04,45,table[0]/row[163],KR7367380003 | ACE 미국나스닥100 | 2026-07-31 | 2026-08-04 | 45 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:971496c7c1a3e58d,krx:kind:distribution_notice:20260729:20260729002071,KR7226980001,226980,KODEX 200 중소형,2026-07-31,2026-08-04,111,table[0]/row[128],KR7226980001 | KODEX 200중소형 | 2026-07-31 | 2026-08-04 | 111 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:9718fb8c3a9526cb,krx:kind:distribution_notice:20260729:20260729002071,KR7498410000,498410,KODEX 금융고배당TOP10타겟위클리커버드콜,2026-07-31,2026-08-04,154,table[0]/row[81],KR7498410000 | KODEX 금융고배당TOP10타겟위클리커버드콜 | 2026-07-31 | 2026-08-04 | 154 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:975c7a29fd16f42b,krx:kind:distribution_notice:20260729:20260729000622,KR7448300004,448300,TIGER 미국나스닥100(H),2026-07-31,2026-08-04,30,table[0]/row[156],KR7448300004 | TIGER 미국나스닥100(H) | 2026-07-31 | 2026-08-04 | 30 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:98c7f225635d0b96,krx:kind:distribution_notice:20260729:20260729000622,KR7227830007,227830,PLUS 코스피,2026-07-31,2026-08-04,70,table[0]/row[74],KR7227830007 | PLUS 코스피 | 2026-07-31 | 2026-08-04 | 70 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:98f078ac99c5564b,krx:kind:distribution_notice:20260729:20260729002071,KR70176P0003,0176P0,FOCUS AI반도체위클리고정커버드콜,2026-07-31,2026-08-04,165,table[0]/row[183],KR70176P0003 | FOCUS AI반도체위클리고정커버드콜 | 2026-07-31 | 2026-08-04 | 165 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:997eaa76674f03e8,krx:kind:distribution_notice:20260729:20260729002071,KR7223190000,223190,KODEX 200가치저변동,2026-07-31,2026-08-04,94,table[0]/row[127],KR7223190000 | KODEX 200가치저변동 | 2026-07-31 | 2026-08-04 | 94 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:99ae12f5e4d22289,krx:kind:distribution_notice:20260729:20260729000622,KR70018Z0003,0018Z0,RISE 미국양자컴퓨팅,2026-07-31,2026-08-04,43,table[0]/row[104],KR70018Z0003 | RISE 미국양자컴퓨팅 | 2026-07-31 | 2026-08-04 | 43 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:9bbad7889d84b4da,krx:kind:distribution_notice:20260729:20260729002071,KR7237350004,237350,KODEX 코스피100,2026-07-31,2026-08-04,134,table[0]/row[124],KR7237350004 | KODEX 200대형 | 2026-07-31 | 2026-08-04 | 134 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:9cefe1754b12e53c,krx:kind:distribution_notice:20260729:20260729000622,KR7488480005,488480,RISE 일본섹터TOP4Plus,2026-07-31,2026-08-04,115,table[0]/row[113],KR7488480005 | RISE 일본섹터TOP4Plus | 2026-07-31 | 2026-08-04 | 115 | -,bd8deffe47187bd98d538398afd9acc505be711b9bde03eaa1db1550f47015f7,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:9e66f448a34973f6,krx:kind:distribution_notice:20260729:20260729002071,KR7476070008,476070,KODEX 글로벌비만치료제TOP2 Plus,2026-07-31,2026-08-04,15,table[0]/row[33],KR7476070008 | KODEX 글로벌비만치료제TOP2 Plus | 2026-07-31 | 2026-08-04 | 15 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
krx-notice-evidence:9e8a355c24f54fa3,krx:kind:distribution_notice:20260729:20260729002071,KR7379810005,379810,KODEX 미국나스닥100,2026-07-31,2026-08-04,83,table[0]/row[51],KR7379810005 | KODEX 미국나스닥100 | 2026-07-31 | 2026-08-04 | 83 | -,c3b4e529ebbd4b657aa24b94e39ee1d559d88ca10b6b6d1d756f5e23439dfdca,krx_kind_distribution_notice_table_v1,1,parsed,unreviewed,2026-08-14T10:58:23+00:00,"KRX KIND 일괄 분배금 공시 행. 기준일·지급예정일·분배금 증거이며, 분배락 적용일·기준가격 증거를 대체하지 않음."
