ticker,isin,name,listing_date,listing_date_source,listing_date_verification_status,source_name,source_license_status,source_first_available_date,actual_first_trading_date,first_close,latest_trading_date,latest_close,daily_history_row_count,expected_trading_day_count,coverage_ratio,corporate_action_status,itd_anchor_status,itd_calculation_status,full_max_chart_status,exclusion_or_pending_reason,checked_at
371870,KR7371870007,ACE 차이나항셍테크,2020-12-16,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,7595,2026-08-14,7180,0,1478,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
372330,KR7372330001,KODEX 차이나항셍테크,2020-12-16,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,7785,2026-08-14,7270,0,1478,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
373490,KR7373490002,KODEX 코리아혁신성장액티브,2020-12-24,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,30370,2026-08-14,26405,0,1472,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
373790,KR7373790005,KIWOOM 미국방어배당성장나스닥,2020-12-24,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,16225,2026-08-14,16280,0,1472,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
375270,KR7375270006,RISE 글로벌데이터센터리츠(합성),2021-01-14,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,15595,2026-08-14,14545,0,1457,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
375760,KR7375760006,HANARO 탄소효율그린뉴딜,2021-02-05,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,23180,2026-08-14,24945,0,1441,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
375770,KR7375770005,KODEX 탄소효율그린뉴딜,2021-02-05,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,23610,2026-08-14,25035,0,1441,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
376410,KR7376410007,TIGER 탄소효율그린뉴딜,2021-02-05,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,23265,2026-08-14,24850,0,1441,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
377990,KR7377990007,TIGER Fn신재생에너지,2021-03-05,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,35135,2026-08-14,25130,0,1421,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
379780,KR7379780000,RISE 미국S&P500,2021-04-09,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,22875,2026-08-14,23960,0,1396,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
379790,KR7379790009,RISE 유로스탁스50(H),2021-04-09,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,15960,2026-08-14,17940,0,1396,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
379800,KR7379800006,KODEX 미국S&P500,2021-04-09,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,23985,2026-08-14,24910,0,1396,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
379810,KR7379810005,KODEX 미국나스닥100,2021-04-09,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,26660,2026-08-14,28185,0,1396,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
380340,KR7380340000,ACE 코리아AI테크핵심산업,2021-04-02,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,24405,2026-08-14,29845,0,1401,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
381170,KR7381170000,TIGER 미국테크TOP10 INDXX,2021-04-09,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,32390,2026-08-14,31875,0,1396,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
381180,KR7381180009,TIGER 미국필라델피아반도체나스닥,2021-04-09,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,40220,2026-08-14,45835,0,1396,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
381560,KR7381560002,HANARO Fn전기&수소차,2021-04-02,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,18155,2026-08-14,18680,0,1401,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
381570,KR7381570001,HANARO Fn친환경에너지,2021-04-02,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,14655,2026-08-14,10335,0,1401,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
385510,KR7385510003,KODEX 신재생에너지액티브,2021-05-25,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,56425,2026-08-14,39500,0,1364,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
385520,KR7385520002,KODEX 자율주행액티브,2021-05-25,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,18120,2026-08-14,17150,0,1364,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
385540,KR7385540000,RISE 종합채권(A-이상)액티브,2021-05-26,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,105435,2026-08-14,102630,0,1363,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
385550,KR7385550009,RISE 단기채권알파액티브,2021-05-26,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,113110,2026-08-14,113995,0,1363,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
385560,KR7385560008,RISE KIS국고채30년Enhanced,2021-05-26,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,62540,2026-08-14,50685,0,1363,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
385590,KR7385590005,ACE ESG액티브,2021-05-25,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,21700,2026-08-14,24195,0,1364,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
385600,KR7385600002,ACE 2차전지&친환경차액티브,2021-05-25,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,13180,2026-08-14,12560,0,1364,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
385710,KR7385710009,TIME K이노베이션액티브,2021-05-25,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,15125,2026-08-14,11295,0,1364,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
385720,KR7385720008,TIME 코스피액티브,2021-05-25,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,25670,2026-08-14,25660,0,1364,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
387270,KR7387270002,TIGER 글로벌이노베이션액티브,2021-05-25,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,25220,2026-08-14,25945,0,1364,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
387280,KR7387280001,TIGER 퓨처모빌리티액티브,2021-05-25,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,14150,2026-08-14,12360,0,1364,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
388280,KR7388280000,RISE K엔터&여행레저,2021-06-10,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,8540,2026-08-14,7230,0,1352,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
388420,KR7388420002,RISE 비메모리반도체액티브,2021-06-10,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,28180,2026-08-14,27470,0,1352,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
390390,KR7390390003,KODEX 미국반도체,2021-06-30,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,50625,2026-08-14,56650,0,1338,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
390400,KR7390400000,KODEX 미국스마트모빌리티S&P,2021-06-30,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,7800,2026-08-14,7775,0,1338,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
391600,KR7391600004,ACE 미국친환경그린테마,2021-08-05,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,12385,2026-08-14,11070,0,1312,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
391670,KR7391670007,HK 베스트일레븐액티브,2021-07-06,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,25040,2026-08-14,29200,0,1334,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
394660,KR7394660005,TIGER 글로벌자율주행&전기차SOLACTIVE,2021-07-20,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,17710,2026-08-14,16780,0,1324,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
394670,KR7394670004,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),2021-07-20,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,13805,2026-08-14,11665,0,1324,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
395150,KR7395150006,KODEX 웹툰&드라마,2021-07-30,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,2650,2026-08-14,1925,0,1316,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
395160,KR7395160005,KODEX AI반도체TOP2플러스,2021-07-30,KRX KIND 신규상장 공시,provisional,official_daily_history_export,verified_by_export_manifest,,,10910,2026-08-14,41000,0,1316,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
395170,KR7395170004,KODEX Top10동일가중,2021-07-30,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,17370,2026-08-14,16490,0,1316,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
395270,KR7395270002,HANARO Fn K-반도체,2021-07-30,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,46390,2026-08-14,57970,0,1316,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
395280,KR7395280001,HANARO Fn K-게임,2021-07-30,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,4430,2026-08-14,3750,0,1316,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
395290,KR7395290000,HANARO Fn K-POP&미디어,2021-07-30,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,7160,2026-08-14,5060,0,1316,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
395750,KR7395750003,PLUS ESG가치주액티브,2021-07-30,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,19905,2026-08-14,20980,0,1316,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
395760,KR7395760002,PLUS ESG성장주액티브,2021-07-30,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,21420,2026-08-14,21750,0,1316,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
396500,KR7396500001,TIGER 반도체TOP10,2021-08-10,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,10000,2026-08-14,36240,0,1309,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
396510,KR7396510000,TIGER 차이나클린에너지SOLACTIVE,2021-08-10,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,8880,2026-08-14,7705,0,1309,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
396520,KR7396520009,TIGER 차이나반도체FACTSET,2021-08-10,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,12080,2026-08-14,14540,0,1309,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
397420,KR7397420001,RISE 국채선물5년추종,2021-08-31,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,50700,2026-08-14,50580,0,1294,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
399110,KR7399110006,SOL 미국S&P500ESG,2021-09-14,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,20705,2026-08-14,21880,0,1284,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
399580,KR7399580000,RISE 글로벌클린에너지,2021-10-21,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,11350,2026-08-14,9855,0,1257,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
400570,KR7400570008,KODEX 유럽탄소배출권선물ICE(H),2021-09-30,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,10315,2026-08-14,11315,0,1272,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
400580,KR7400580007,SOL 유럽탄소배출권선물S&P(H),2021-09-30,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,10595,2026-08-14,11630,0,1272,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
400590,KR7400590006,SOL 글로벌탄소배출권선물ICE(합성),2021-09-30,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,13455,2026-08-14,14305,0,1272,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
400970,KR7400970000,TIGER Fn메타버스,2021-10-13,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,8850,2026-08-14,7860,0,1263,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
401170,KR7401170006,RISE 메타버스,2021-10-13,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,9820,2026-08-14,11750,0,1263,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
401470,KR7401470000,KODEX 메타버스액티브,2021-10-13,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,9705,2026-08-14,10085,0,1263,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
401590,KR7401590005,HANARO 글로벌탄소배출권선물ICE(합성),2021-09-30,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,10885,2026-08-14,11490,0,1272,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
402460,KR7402460000,HANARO Fn K-메타버스MZ,2021-10-13,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,12405,2026-08-14,15390,0,1263,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
402970,KR7402970008,ACE 미국배당다우존스,2021-10-21,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,14840,2026-08-14,15730,0,1257,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
403790,KR7403790009,MIDAS 코스피액티브,2021-10-13,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,54985,2026-08-14,58885,0,1263,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
404120,KR7404120008,TIME K신재생에너지액티브,2021-10-29,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,27620,2026-08-14,25620,0,1251,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
404260,KR7404260002,KODEX 기후변화솔루션,2021-10-29,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,26260,2026-08-14,24170,0,1251,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
404540,KR7404540007,TIGER KRX기후변화솔루션,2021-10-29,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,26520,2026-08-14,24460,0,1251,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
404650,KR7404650004,SOL KRX기후변화솔루션,2021-10-29,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,26275,2026-08-14,24350,0,1251,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
407300,KR7407300003,HANARO Fn골프테마,2021-11-24,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,13240,2026-08-14,10915,0,1233,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
407310,KR7407310002,HANARO 200 TOP10,2021-11-24,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,18030,2026-08-14,17680,0,1233,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
407820,KR7407820000,에셋플러스 코리아플랫폼액티브,2021-11-16,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,8810,2026-08-14,6450,0,1239,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
407830,KR7407830009,에셋플러스 글로벌플랫폼액티브,2021-11-16,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,15190,2026-08-14,14470,0,1239,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
409810,KR7409810009,KODEX 미국나스닥100선물인버스(H),2021-12-09,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,5990,2026-08-14,5410,0,1222,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
409820,KR7409820008,KODEX 미국나스닥100레버리지(합성 H),2021-12-09,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,17590,2026-08-14,20810,0,1222,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
410870,KR7410870000,TIME K컬처액티브,2021-12-15,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,11980,2026-08-14,9845,0,1218,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
411060,KR7411060007,ACE KRX금현물,2021-12-15,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,30490,2026-08-14,27625,0,1218,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
411420,KR7411420003,KODEX 미국나스닥AI테크액티브,2021-12-22,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,27180,2026-08-14,27760,0,1213,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
411540,KR7411540008,SOL 200 Top10,2021-12-09,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,18310,2026-08-14,18015,0,1222,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
411860,KR7411860000,KIWOOM 독일DAX,2021-12-22,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,17605,2026-08-14,17655,0,1213,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
412560,KR7412560005,TIGER BBIG레버리지,2021-12-15,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,2965,2026-08-14,1973,0,1218,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
412570,KR7412570004,TIGER 2차전지TOP10레버리지,2021-12-15,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,2790,2026-08-14,1260,0,1218,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
412770,KR7412770000,TIGER 글로벌AI플랫폼액티브,2021-12-22,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,12565,2026-08-14,13365,0,1213,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
413220,KR7413220005,SOL 차이나태양광CSI(합성),2021-12-22,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,6075,2026-08-14,4840,0,1213,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
413930,KR7413930009,WON AI ESG액티브,2022-01-05,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,26835,2026-08-14,28140,0,1203,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
414270,KR7414270009,ACE 글로벌자율주행액티브,2022-02-15,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,13655,2026-08-14,12315,0,1174,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
414780,KR7414780007,TIGER 차이나과창판STAR50(합성),2022-01-13,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,13130,2026-08-14,14745,0,1197,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
415340,KR7415340009,KODEX 차이나과창판STAR50(합성),2022-01-13,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,13375,2026-08-14,15190,0,1197,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
415760,KR7415760008,SOL 차이나육성산업액티브(합성),2022-01-13,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,12400,2026-08-14,13905,0,1197,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
415920,KR7415920008,PLUS 글로벌희토류&전략자원생산기업,2022-01-18,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,10010,2026-08-14,7425,0,1194,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
416090,KR7416090009,ACE 중국과창판STAR50,2022-01-13,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,12240,2026-08-14,13760,0,1197,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
417450,KR7417450004,RISE 글로벌수소경제,2022-02-15,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,17895,2026-08-14,16710,0,1174,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
417630,KR7417630001,TIGER KEDI혁신기업ESG30,2022-02-08,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,20975,2026-08-14,20100,0,1179,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
418660,KR7418660007,TIGER 미국나스닥100레버리지(합성),2022-02-22,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,40085,2026-08-14,43875,0,1169,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
418670,KR7418670006,TIGER 글로벌AI사이버보안,2022-02-22,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,12110,2026-08-14,19080,0,1169,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
419420,KR7419420005,KODEX 미국클린에너지나스닥,2022-03-22,KRX KIND 신규상장 공시,provisional,listing_prices_cache,cache_provenance_pending,,,11200,2026-08-14,9920,0,1149,0,not_reviewed,existing_anchor_unreverified,calculated,backfill_pending,full daily history is not available locally,2026-08-15T16:05:10+09:00
