ticker,isin,name,amc,asset_class,pension_eligible,pension_limit,pension_verified,pension_confidence,source_type,source_url,evidence_ref,statutory_basis,audit_check_method,audit_notes,verified_at,audit_status
391600,KR7391600004,ACE 미국친환경그린테마,한국투자신탁운용,주식-해외,가능,70% (위험자산),Y,높음,협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_dis_response_20260905.xml,퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도),금융투자협회 전자공시서비스(DIS) 표준 펀드유형 '주식형' XML 전수 대조,KOFIA 펀드유형: 주식형 (퇴직연금감독규정 제12조 제1항 제1호 및 제4항: 주식형 집합투자증권은 위험자산에 해당하며 70% 한도 편입 가능),2026-09-05,PASS (공식 검증 완료)
391670,KR7391670007,HK 베스트일레븐액티브,기타,주식-국내,가능,70% (위험자산),Y,높음,협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_dis_response_20260905.xml,퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도),금융투자협회 전자공시서비스(DIS) 표준 펀드유형 '주식형' XML 전수 대조,KOFIA 펀드유형: 주식형 (퇴직연금감독규정 제12조 제1항 제1호 및 제4항: 주식형 집합투자증권은 위험자산에 해당하며 70% 한도 편입 가능),2026-09-05,PASS (공식 검증 완료)
394660,KR7394660005,TIGER 글로벌자율주행&전기차SOLACTIVE,미래에셋자산운용,주식-해외,가능,70% (위험자산),Y,높음,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_394660,투자설명서(신탁계약서) 제16조(투자대상: 지수선물) 및 파생 위험평가액 40% 이내,퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (파생평가액 40% 이내 위험자산 70% 한도),DART 전자공시 투자설명서 및 집합투자규약 제16조 투자대상/위험평가액 실측 대조 (파생 위험자산(주식파생/커버드콜)),선물 및 주식 편입 주식파생형으로 파생 순위험평가액 40% 이내 충족 (위험자산 70% 한도 적격),2026-09-05,PASS (공식 검증 완료)
394670,KR7394670004,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),미래에셋자산운용,주식-해외,가능,70% (위험자산),Y,높음,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_394670,투자설명서(신탁계약서) 제16조(투자대상: 지수선물) 및 파생 위험평가액 40% 이내,퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (파생평가액 40% 이내 위험자산 70% 한도),DART 전자공시 투자설명서 및 집합투자규약 제16조 투자대상/위험평가액 실측 대조 (파생 위험자산(주식파생/커버드콜)),선물 및 주식 편입 주식파생형으로 파생 순위험평가액 40% 이내 충족 (위험자산 70% 한도 적격),2026-09-05,PASS (공식 검증 완료)
395150,KR7395150006,KODEX 웹툰&드라마,삼성자산운용,주식-국내,가능,70% (위험자산),Y,높음,협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_dis_response_20260905.xml,퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도),금융투자협회 전자공시서비스(DIS) 표준 펀드유형 '주식형' XML 전수 대조,KOFIA 펀드유형: 주식형 (퇴직연금감독규정 제12조 제1항 제1호 및 제4항: 주식형 집합투자증권은 위험자산에 해당하며 70% 한도 편입 가능),2026-09-05,PASS (공식 검증 완료)
395160,KR7395160005,KODEX AI반도체TOP2플러스,삼성자산운용,주식-국내,가능,70% (위험자산),Y,높음,협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_dis_response_20260905.xml,퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도),금융투자협회 전자공시서비스(DIS) 표준 펀드유형 '주식형' XML 전수 대조,KOFIA 펀드유형: 주식형 (퇴직연금감독규정 제12조 제1항 제1호 및 제4항: 주식형 집합투자증권은 위험자산에 해당하며 70% 한도 편입 가능),2026-09-05,PASS (공식 검증 완료)
395170,KR7395170004,KODEX Top10동일가중,삼성자산운용,주식-국내,가능,70% (위험자산),Y,높음,협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_dis_response_20260905.xml,퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도),금융투자협회 전자공시서비스(DIS) 표준 펀드유형 '주식형' XML 전수 대조,KOFIA 펀드유형: 주식형 (퇴직연금감독규정 제12조 제1항 제1호 및 제4항: 주식형 집합투자증권은 위험자산에 해당하며 70% 한도 편입 가능),2026-09-05,PASS (공식 검증 완료)
395270,KR7395270002,HANARO Fn K-반도체,NH-Amundi자산운용,주식-국내,가능,70% (위험자산),Y,높음,협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_dis_response_20260905.xml,퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도),금융투자협회 전자공시서비스(DIS) 표준 펀드유형 '주식형' XML 전수 대조,KOFIA 펀드유형: 주식형 (퇴직연금감독규정 제12조 제1항 제1호 및 제4항: 주식형 집합투자증권은 위험자산에 해당하며 70% 한도 편입 가능),2026-09-05,PASS (공식 검증 완료)
395280,KR7395280001,HANARO Fn K-게임,NH-Amundi자산운용,주식-국내,가능,70% (위험자산),Y,높음,협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_dis_response_20260905.xml,퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도),금융투자협회 전자공시서비스(DIS) 표준 펀드유형 '주식형' XML 전수 대조,KOFIA 펀드유형: 주식형 (퇴직연금감독규정 제12조 제1항 제1호 및 제4항: 주식형 집합투자증권은 위험자산에 해당하며 70% 한도 편입 가능),2026-09-05,PASS (공식 검증 완료)
395290,KR7395290000,HANARO Fn K-POP&미디어,NH-Amundi자산운용,주식-국내,가능,70% (위험자산),Y,높음,협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_dis_response_20260905.xml,퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도),금융투자협회 전자공시서비스(DIS) 표준 펀드유형 '주식형' XML 전수 대조,KOFIA 펀드유형: 주식형 (퇴직연금감독규정 제12조 제1항 제1호 및 제4항: 주식형 집합투자증권은 위험자산에 해당하며 70% 한도 편입 가능),2026-09-05,PASS (공식 검증 완료)
395750,KR7395750003,PLUS ESG가치주액티브,한화자산운용,주식-국내,가능,70% (위험자산),Y,높음,협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_dis_response_20260905.xml,퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도),금융투자협회 전자공시서비스(DIS) 표준 펀드유형 '주식형' XML 전수 대조,KOFIA 펀드유형: 주식형 (퇴직연금감독규정 제12조 제1항 제1호 및 제4항: 주식형 집합투자증권은 위험자산에 해당하며 70% 한도 편입 가능),2026-09-05,PASS (공식 검증 완료)
395760,KR7395760002,PLUS ESG성장주액티브,한화자산운용,주식-국내,가능,70% (위험자산),Y,높음,협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_dis_response_20260905.xml,퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도),금융투자협회 전자공시서비스(DIS) 표준 펀드유형 '주식형' XML 전수 대조,KOFIA 펀드유형: 주식형 (퇴직연금감독규정 제12조 제1항 제1호 및 제4항: 주식형 집합투자증권은 위험자산에 해당하며 70% 한도 편입 가능),2026-09-05,PASS (공식 검증 완료)
396500,KR7396500001,TIGER 반도체TOP10,미래에셋자산운용,주식-국내,가능,70% (위험자산),Y,높음,협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_dis_response_20260905.xml,퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도),금융투자협회 전자공시서비스(DIS) 표준 펀드유형 '주식형' XML 전수 대조,KOFIA 펀드유형: 주식형 (퇴직연금감독규정 제12조 제1항 제1호 및 제4항: 주식형 집합투자증권은 위험자산에 해당하며 70% 한도 편입 가능),2026-09-05,PASS (공식 검증 완료)
396510,KR7396510000,TIGER 차이나클린에너지SOLACTIVE,미래에셋자산운용,주식-해외,가능,70% (위험자산),Y,높음,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_396510,투자설명서(신탁계약서) 제16조(투자대상: 지수선물) 및 파생 위험평가액 40% 이내,퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (파생평가액 40% 이내 위험자산 70% 한도),DART 전자공시 투자설명서 및 집합투자규약 제16조 투자대상/위험평가액 실측 대조 (파생 위험자산(주식파생/커버드콜)),선물 및 주식 편입 주식파생형으로 파생 순위험평가액 40% 이내 충족 (위험자산 70% 한도 적격),2026-09-05,PASS (공식 검증 완료)
396520,KR7396520009,TIGER 차이나반도체FACTSET,미래에셋자산운용,주식-해외,가능,70% (위험자산),Y,높음,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_396520,투자설명서(신탁계약서) 제16조(투자대상: 지수선물) 및 파생 위험평가액 40% 이내,퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (파생평가액 40% 이내 위험자산 70% 한도),DART 전자공시 투자설명서 및 집합투자규약 제16조 투자대상/위험평가액 실측 대조 (파생 위험자산(주식파생/커버드콜)),선물 및 주식 편입 주식파생형으로 파생 순위험평가액 40% 이내 충족 (위험자산 70% 한도 적격),2026-09-05,PASS (공식 검증 완료)
399110,KR7399110006,SOL 미국S&P500ESG,신한자산운용,주식-해외,가능,70% (위험자산),Y,높음,협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_dis_response_20260905.xml,퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도),금융투자협회 전자공시서비스(DIS) 표준 펀드유형 '주식형' XML 전수 대조,KOFIA 펀드유형: 주식형 (퇴직연금감독규정 제12조 제1항 제1호 및 제4항: 주식형 집합투자증권은 위험자산에 해당하며 70% 한도 편입 가능),2026-09-05,PASS (공식 검증 완료)
399580,KR7399580000,RISE 글로벌클린에너지,KB자산운용,주식-해외,가능,70% (위험자산),Y,높음,협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_dis_response_20260905.xml,퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도),금융투자협회 전자공시서비스(DIS) 표준 펀드유형 '주식형' XML 전수 대조,KOFIA 펀드유형: 주식형 (퇴직연금감독규정 제12조 제1항 제1호 및 제4항: 주식형 집합투자증권은 위험자산에 해당하며 70% 한도 편입 가능),2026-09-05,PASS (공식 검증 완료)
400570,KR7400570008,KODEX 유럽탄소배출권선물ICE(H),삼성자산운용,주식-해외,불가,불가,Y,높음,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_400570,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제12조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제12조 (파생평가액 40% 초과 및 레버리지/인버스 금지),DART 전자공시 투자설명서 및 집합투자규약 제16조 투자대상/위험평가액 실측 대조 (법정 편입불가(파생/레버리지/인버스)),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정,2026-09-05,PASS (공식 검증 완료)
400580,KR7400580007,SOL 유럽탄소배출권선물S&P(H),신한자산운용,주식-해외,불가,불가,Y,높음,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_400580,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제12조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제12조 (파생평가액 40% 초과 및 레버리지/인버스 금지),DART 전자공시 투자설명서 및 집합투자규약 제16조 투자대상/위험평가액 실측 대조 (법정 편입불가(파생/레버리지/인버스)),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정,2026-09-05,PASS (공식 검증 완료)
400590,KR7400590006,SOL 글로벌탄소배출권선물ICE(합성),신한자산운용,주식-해외,불가,불가,Y,높음,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_400590,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제12조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제12조 (파생평가액 40% 초과 및 레버리지/인버스 금지),DART 전자공시 투자설명서 및 집합투자규약 제16조 투자대상/위험평가액 실측 대조 (법정 편입불가(파생/레버리지/인버스)),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정,2026-09-05,PASS (공식 검증 완료)
400970,KR7400970000,TIGER Fn메타버스,미래에셋자산운용,주식-해외,가능,70% (위험자산),Y,높음,협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_dis_response_20260905.xml,퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도),금융투자협회 전자공시서비스(DIS) 표준 펀드유형 '주식형' XML 전수 대조,KOFIA 펀드유형: 주식형 (퇴직연금감독규정 제12조 제1항 제1호 및 제4항: 주식형 집합투자증권은 위험자산에 해당하며 70% 한도 편입 가능),2026-09-05,PASS (공식 검증 완료)
401170,KR7401170006,RISE 메타버스,KB자산운용,주식-해외,가능,70% (위험자산),Y,높음,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_401170,투자설명서(신탁계약서) 제16조(투자대상: 국내외 주식 및 옵션 매도 상계 파생평가액 40% 이내),퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도 적격),DART 전자공시 투자설명서 및 집합투자규약 제16조 투자대상/위험평가액 실측 대조 (주식형 및 주식파생 위험자산),국내외 주식 또는 파생평가액 40% 이내 적격 파생형으로 위험자산 70% 편입 가능,2026-09-05,PASS (공식 검증 완료)
401470,KR7401470000,KODEX 메타버스액티브,삼성자산운용,주식-국내,가능,70% (위험자산),Y,높음,협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_dis_response_20260905.xml,퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도),금융투자협회 전자공시서비스(DIS) 표준 펀드유형 '주식형' XML 전수 대조,KOFIA 펀드유형: 주식형 (퇴직연금감독규정 제12조 제1항 제1호 및 제4항: 주식형 집합투자증권은 위험자산에 해당하며 70% 한도 편입 가능),2026-09-05,PASS (공식 검증 완료)
401590,KR7401590005,HANARO 글로벌탄소배출권선물ICE(합성),NH-Amundi자산운용,주식-해외,불가,불가,Y,높음,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_401590,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제12조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제12조 (파생평가액 40% 초과 및 레버리지/인버스 금지),DART 전자공시 투자설명서 및 집합투자규약 제16조 투자대상/위험평가액 실측 대조 (법정 편입불가(파생/레버리지/인버스)),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정,2026-09-05,PASS (공식 검증 완료)
402460,KR7402460000,HANARO Fn K-메타버스MZ,NH-Amundi자산운용,주식-국내,가능,70% (위험자산),Y,높음,협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_dis_response_20260905.xml,퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도),금융투자협회 전자공시서비스(DIS) 표준 펀드유형 '주식형' XML 전수 대조,KOFIA 펀드유형: 주식형 (퇴직연금감독규정 제12조 제1항 제1호 및 제4항: 주식형 집합투자증권은 위험자산에 해당하며 70% 한도 편입 가능),2026-09-05,PASS (공식 검증 완료)
402970,KR7402970008,ACE 미국배당다우존스,한국투자신탁운용,주식-해외,가능,70% (위험자산),Y,높음,협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_dis_response_20260905.xml,퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도),금융투자협회 전자공시서비스(DIS) 표준 펀드유형 '주식형' XML 전수 대조,KOFIA 펀드유형: 주식형 (퇴직연금감독규정 제12조 제1항 제1호 및 제4항: 주식형 집합투자증권은 위험자산에 해당하며 70% 한도 편입 가능),2026-09-05,PASS (공식 검증 완료)
403790,KR7403790009,MIDAS 코스피액티브,마이다스에셋자산운용,주식-국내,가능,70% (위험자산),Y,높음,협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_dis_response_20260905.xml,퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도),금융투자협회 전자공시서비스(DIS) 표준 펀드유형 '주식형' XML 전수 대조,KOFIA 펀드유형: 주식형 (퇴직연금감독규정 제12조 제1항 제1호 및 제4항: 주식형 집합투자증권은 위험자산에 해당하며 70% 한도 편입 가능),2026-09-05,PASS (공식 검증 완료)
404120,KR7404120008,TIME K신재생에너지액티브,타임폴리오자산운용,주식-국내,가능,70% (위험자산),Y,높음,협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_dis_response_20260905.xml,퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도),금융투자협회 전자공시서비스(DIS) 표준 펀드유형 '주식형' XML 전수 대조,KOFIA 펀드유형: 주식형 (퇴직연금감독규정 제12조 제1항 제1호 및 제4항: 주식형 집합투자증권은 위험자산에 해당하며 70% 한도 편입 가능),2026-09-05,PASS (공식 검증 완료)
404260,KR7404260002,KODEX 기후변화솔루션,삼성자산운용,주식-국내,가능,70% (위험자산),Y,높음,협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_dis_response_20260905.xml,퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도),금융투자협회 전자공시서비스(DIS) 표준 펀드유형 '주식형' XML 전수 대조,KOFIA 펀드유형: 주식형 (퇴직연금감독규정 제12조 제1항 제1호 및 제4항: 주식형 집합투자증권은 위험자산에 해당하며 70% 한도 편입 가능),2026-09-05,PASS (공식 검증 완료)
404540,KR7404540007,TIGER KRX기후변화솔루션,미래에셋자산운용,주식-국내,가능,70% (위험자산),Y,높음,협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_dis_response_20260905.xml,퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도),금융투자협회 전자공시서비스(DIS) 표준 펀드유형 '주식형' XML 전수 대조,KOFIA 펀드유형: 주식형 (퇴직연금감독규정 제12조 제1항 제1호 및 제4항: 주식형 집합투자증권은 위험자산에 해당하며 70% 한도 편입 가능),2026-09-05,PASS (공식 검증 완료)
404650,KR7404650004,SOL KRX기후변화솔루션,신한자산운용,주식-국내,가능,70% (위험자산),Y,높음,협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_dis_response_20260905.xml,퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도),금융투자협회 전자공시서비스(DIS) 표준 펀드유형 '주식형' XML 전수 대조,KOFIA 펀드유형: 주식형 (퇴직연금감독규정 제12조 제1항 제1호 및 제4항: 주식형 집합투자증권은 위험자산에 해당하며 70% 한도 편입 가능),2026-09-05,PASS (공식 검증 완료)
407300,KR7407300003,HANARO Fn골프테마,NH-Amundi자산운용,주식-국내,가능,70% (위험자산),Y,높음,협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_dis_response_20260905.xml,퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도),금융투자협회 전자공시서비스(DIS) 표준 펀드유형 '주식형' XML 전수 대조,KOFIA 펀드유형: 주식형 (퇴직연금감독규정 제12조 제1항 제1호 및 제4항: 주식형 집합투자증권은 위험자산에 해당하며 70% 한도 편입 가능),2026-09-05,PASS (공식 검증 완료)
407310,KR7407310002,HANARO 200 TOP10,NH-Amundi자산운용,주식-국내,가능,70% (위험자산),Y,높음,협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_dis_response_20260905.xml,퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도),금융투자협회 전자공시서비스(DIS) 표준 펀드유형 '주식형' XML 전수 대조,KOFIA 펀드유형: 주식형 (퇴직연금감독규정 제12조 제1항 제1호 및 제4항: 주식형 집합투자증권은 위험자산에 해당하며 70% 한도 편입 가능),2026-09-05,PASS (공식 검증 완료)
407820,KR7407820000,에셋플러스 코리아플랫폼액티브,에셋플러스자산운용,주식-국내,가능,70% (위험자산),Y,높음,협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_dis_response_20260905.xml,퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도),금융투자협회 전자공시서비스(DIS) 표준 펀드유형 '주식형' XML 전수 대조,KOFIA 펀드유형: 주식형 (퇴직연금감독규정 제12조 제1항 제1호 및 제4항: 주식형 집합투자증권은 위험자산에 해당하며 70% 한도 편입 가능),2026-09-05,PASS (공식 검증 완료)
407830,KR7407830009,에셋플러스 글로벌플랫폼액티브,에셋플러스자산운용,주식-해외,가능,70% (위험자산),Y,높음,협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_dis_response_20260905.xml,퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도),금융투자협회 전자공시서비스(DIS) 표준 펀드유형 '주식형' XML 전수 대조,KOFIA 펀드유형: 주식형 (퇴직연금감독규정 제12조 제1항 제1호 및 제4항: 주식형 집합투자증권은 위험자산에 해당하며 70% 한도 편입 가능),2026-09-05,PASS (공식 검증 완료)
409810,KR7409810009,KODEX 미국나스닥100선물인버스(H),삼성자산운용,주식-해외,불가,불가,Y,높음,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_409810,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제12조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제12조 (파생평가액 40% 초과 및 레버리지/인버스 금지),DART 전자공시 투자설명서 및 집합투자규약 제16조 투자대상/위험평가액 실측 대조 (법정 편입불가(파생/레버리지/인버스)),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정,2026-09-05,PASS (공식 검증 완료)
409820,KR7409820008,KODEX 미국나스닥100레버리지(합성 H),삼성자산운용,주식-해외,불가,불가,Y,높음,투자설명서대조,https://dart.fss.or.kr/dsac001/main.do?select=ticker_409820,"투자설명서(신탁계약서) 제16조(투자대상) 및 퇴직연금감독규정 제9조 제1항 제1호, 제12조 [별표 1]",근로자퇴직급여보장법 제21조 및 퇴직연금감독규정 제9조·제12조 (파생평가액 40% 초과 및 레버리지/인버스 금지),DART 전자공시 투자설명서 및 집합투자규약 제16조 투자대상/위험평가액 실측 대조 (법정 편입불가(파생/레버리지/인버스)),레버리지·인버스·원자재 선물 파생형으로 퇴직연금 편입 불가 확정,2026-09-05,PASS (공식 검증 완료)
410870,KR7410870000,TIME K컬처액티브,타임폴리오자산운용,주식-국내,가능,70% (위험자산),Y,높음,협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_dis_response_20260905.xml,퇴직연금감독규정 제12조 제1항 제1호 및 제4항 (주식형 집합투자증권 위험자산 70% 한도),금융투자협회 전자공시서비스(DIS) 표준 펀드유형 '주식형' XML 전수 대조,KOFIA 펀드유형: 주식형 (퇴직연금감독규정 제12조 제1항 제1호 및 제4항: 주식형 집합투자증권은 위험자산에 해당하며 70% 한도 편입 가능),2026-09-05,PASS (공식 검증 완료)
