window_id,etf_id,ticker,window_start,window_end,issuer_document_source_ids,issuer_coverage_status,krx_coverage_status,corporate_action_coverage_status,window_status,last_checked_at,note
window:40ed325fe4794a128ecb,KR7458760006,458760,2026-06-01,2026-06-30,issuer:tiger:notice:20260626:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:3b95b39ee32c80405df1,KR7459560009,459560,2026-07-01,2026-07-31,issuer:kodex:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:c3860fc6fb86c5f4e5b1,KR7459580007,459580,2026-07-01,2026-07-31,issuer:kodex:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:1a7990f418034dd31ff7,KR7459750006,459750,2026-07-01,2026-07-31,issuer:rise:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:a25f25fe3af1857bb1aa,KR7460660004,460660,2026-07-01,2026-07-31,issuer:rise:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:1da26cda4b8b15a4cffc,KR7461950008,461950,2026-07-01,2026-07-31,issuer:kodex:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:5c3c6466373c843ce3fa,KR7463300004,463300,2026-07-01,2026-07-31,issuer:rise:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:1083a6cec1dd4b4ba134,KR7463640003,463640,2026-07-01,2026-07-31,issuer:kodex:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:ec4d0af151aa90cd2124,KR7463680009,463680,2026-07-01,2026-07-31,issuer:kodex:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:f609eacb6b9865cea647,KR7463690008,463690,2026-07-01,2026-07-31,issuer:kodex:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:91271a1a438c40a0ff81,KR7465670008,465670,2026-05-01,2026-05-31,issuer:tiger:notice:20260527:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:edc5765c23056ea37643,KR7465670008,465670,2026-06-01,2026-06-30,issuer:tiger:notice:20260626:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:cd0a1763bfc9466f5efc,KR7466940004,466940,2026-05-01,2026-05-31,issuer:tiger:notice:20260527:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:86a792f4f3bd9d445946,KR7466940004,466940,2026-06-01,2026-06-30,issuer:tiger:notice:20260626:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:5f105b88e1042541d786,KR7468370002,468370,2026-07-01,2026-07-31,issuer:kodex:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:661c984c727494ce948e,KR7468380001,468380,2026-07-01,2026-07-31,issuer:kodex:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:002321827653dade0252,KR7468630009,468630,2026-07-01,2026-07-31,issuer:kodex:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:362e545dfcdad256b04d,KR7469050009,469050,2026-07-01,2026-07-31,issuer:rise:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:57fd8b95a925ba5bf2d4,KR7469060008,469060,2026-07-01,2026-07-31,issuer:rise:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:a9be45e8c0a9ccff736e,KR7471990002,471990,2026-07-01,2026-07-31,issuer:kodex:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:dbc8044c3ada5522fedb,KR7472150002,472150,2026-05-01,2026-05-31,issuer:tiger:notice:20260527:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:745442ac29e71380fc50,KR7472150002,472150,2026-06-01,2026-06-30,issuer:tiger:notice:20260626:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:80bb939f5f5b7c4033ba,KR7472830009,472830,2026-07-01,2026-07-31,issuer:rise:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:228ea06990e3c56bd1d2,KR7472870005,472870,2026-07-01,2026-07-31,issuer:rise:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:5ec6c43f08430547124c,KR7473460004,473460,2026-07-01,2026-07-31,issuer:kodex:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:2f5d4f1f19ac59e0d3e1,KR7474220001,474220,2026-06-01,2026-06-30,issuer:tiger:notice:20260611:midmonth,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:52219184c613354f427e,KR7474220001,474220,2026-07-01,2026-07-31,issuer:tiger:notice:20260713:midmonth,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:0f0d1e9b5c9bf1f172ab,KR7474220001,474220,2026-08-01,2026-08-31,issuer:tiger:notice:20260812:midmonth,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:be1b378d22d0cc6d498c,KR7475080008,475080,2026-07-01,2026-07-31,issuer:kodex:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:60dce3162184c182f2d4,KR7475350005,475350,2026-07-01,2026-07-31,issuer:rise:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:204d695211272aa63354,KR7475380002,475380,2026-07-01,2026-07-31,issuer:rise:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:678c991560b9e6ba4971,KR7475720009,475720,2026-07-01,2026-07-31,issuer:rise:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:adce1052133171faa231,KR7476070008,476070,2026-07-01,2026-07-31,issuer:kodex:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:bc1e0b311cef64f0e28d,KR7476310008,476310,2026-07-01,2026-07-31,issuer:rise:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:13e9313515a4939b95ed,KR7476550009,476550,2026-05-01,2026-05-31,issuer:tiger:notice:20260527:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:bd09aad033bce169b6b4,KR7476550009,476550,2026-06-01,2026-06-30,issuer:tiger:notice:20260626:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:d6e20e43de573b7d30f0,KR7476690003,476690,2026-05-01,2026-05-31,issuer:tiger:notice:20260527:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:056a912c13016e892ea7,KR7476690003,476690,2026-06-01,2026-06-30,issuer:tiger:notice:20260626:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:be8c4fab1a760677aed6,KR7477730006,477730,2026-07-01,2026-07-31,issuer:kodex:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:d1d52c968a2eb9ed8b95,KR7481050003,481050,2026-07-01,2026-07-31,issuer:kodex:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:91a0acf35337683f598d,KR7481340008,481340,2026-07-01,2026-07-31,issuer:rise:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:32195f429354457f0454,KR7482730009,482730,2026-05-01,2026-05-31,issuer:tiger:notice:20260527:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:d871459866342edc8774,KR7482730009,482730,2026-06-01,2026-06-30,issuer:tiger:notice:20260626:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:10396e8583de21245b12,KR7483280004,483280,2026-07-01,2026-07-31,issuer:kodex:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:ebc0fef7c654a7e91904,KR7483290003,483290,2026-07-01,2026-07-31,issuer:kodex:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:bb8c19e1d7f5c6903c53,KR7484790001,484790,2026-07-01,2026-07-31,issuer:kodex:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:3eb5f7d3890db0b8f89d,KR7485540009,485540,2026-07-01,2026-07-31,issuer:kodex:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:2e8491853666323edfe0,KR7485690002,485690,2026-07-01,2026-07-31,issuer:rise:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:eb91f836f40c8c623a30,KR7486290000,486290,2026-05-01,2026-05-31,issuer:tiger:notice:20260527:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:e36b2019726fbe8beb1c,KR7486290000,486290,2026-06-01,2026-06-30,issuer:tiger:notice:20260626:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:667250b7e3cd26fcf501,KR7487230005,487230,2026-07-01,2026-07-31,issuer:kodex:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:46446232d6a14dec1ff9,KR7487240004,487240,2026-07-01,2026-07-31,issuer:kodex:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:da5910cfb27a3a84f7fb,KR7487950008,487950,2026-07-01,2026-07-31,issuer:kodex:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:cffc10bf409d2c4dfb38,KR7488480005,488480,2026-07-01,2026-07-31,issuer:rise:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:7ab69b92775b1e658c02,KR7490590007,490590,2026-07-01,2026-07-31,issuer:rise:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:5da2c64f858600bfd082,KR7491090007,491090,2026-07-01,2026-07-31,issuer:kodex:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:26b667b78e3d50a42885,KR7491620001,491620,2026-07-01,2026-07-31,issuer:rise:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:b93e181de7b2d87b128b,KR7493810006,493810,2026-06-01,2026-06-30,issuer:tiger:notice:20260611:midmonth,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:e075d9601795c0933e79,KR7493810006,493810,2026-07-01,2026-07-31,issuer:tiger:notice:20260713:midmonth,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:d700f3612748a4c8403a,KR7493810006,493810,2026-08-01,2026-08-31,issuer:tiger:notice:20260812:midmonth,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:2b81260e9b628c17f144,KR7494300007,494300,2026-07-01,2026-07-31,issuer:kodex:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:f004e278959e7b710d9c,KR7494890007,494890,2026-07-01,2026-07-31,issuer:kodex:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:32b002243ad806fb71ea,KR7495850000,495850,2026-07-01,2026-07-31,issuer:kodex:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:d84cabd216ea87b04810,KR7495940009,495940,2026-07-01,2026-07-31,issuer:rise:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:66b7d6b912d4715c4bab,KR7496080003,496080,2026-05-01,2026-05-31,issuer:tiger:notice:20260527:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:1242ff9567d10fd6e5dd,KR7496080003,496080,2026-06-01,2026-06-30,issuer:tiger:notice:20260626:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:865f74de2be6c30eb8ff,KR7498410000,498410,2026-07-01,2026-07-31,issuer:kodex:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:23f5204f742c52c15fd6,KR7498610005,498610,2026-07-01,2026-07-31,issuer:rise:notice:20260728:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:6905af9827d32cb3473a,KR7499660009,499660,2026-05-01,2026-05-31,issuer:tiger:notice:20260527:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
window:27729a1804f607e8b2f7,KR7499660009,499660,2026-06-01,2026-06-30,issuer:tiger:notice:20260626:monthend,issuer_events_observed,pending,pending,blocked,2026-08-28T16:35:50+00:00,공식 운용사 공지에서 분배금 후보를 확보했으나 KIND·무분배·기업행동 검증 전이므로 TR 계산 차단.
