ticker,verified_limit,source_type,source_url,evidence_ref,verified_at,verified_by,expires_at,note,evidence_grade,evidence_tier,evidence_quote
275300,70% (위험자산),협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_evidence_extract_20260905.xml,2026-09-05,scripts/collector/kofia_fee_collector.py,2026-12-04,KOFIA 펀드유형: 주식형 (근로자퇴직급여 보장법 시행규칙 제10조 제1항 제2호: 주식형 집합투자증권 위험자산 70% 한도),E3,statutory,삼성KODEX우량주증권상장지수투자신탁[주식] / 펀드유형: 주식형 / 표준코드: K55105BQ9418 / 기준일: 20170710
275750,불가,법령조건직접판정,https://www.law.go.kr/LSW//admRulInfoP.do?admRulSeq=2100000244795&chrClsCd=010201,data/regulatory/sources/statutes/퇴직연금감독규정_20260905.txt,2026-09-05,Antigravity (Phase 1 Statutory Promotion),2027-09-05,명칭 기반 배수 식별 및 퇴직연금감독규정 제9조 제1항 제2호 마목 단서 적용,RULE_NAME,statutory,퇴직연금감독규정 제9조 제1항 제2호 마목: 상장지수집합투자기구가 목표로 하는 지수의 변화에 1배를 초과하거나 음의 배율로 연동하여 운용하는 것은 제외한다
275980,70% (위험자산),증권사·운용사교차검증,https://securities.koreainvestment.com/pension/nwEtcinfo/Notice.jsp?cmd=A_NW_33030View&num=47520,data/regulatory/sources/brokers/koreainvestment/ETF_REITs_LIST_RP_260831.xlsx,2026-09-06,scripts/rules/verify_broker_pension.py,2026-12-04,미래에셋자산운용 TIGER 공시 [KR7275980001 / 퇴직연금 70%] 및 한국투자증권 공시 [단축코드: 275980 / 위험자산한도: 0.7] 100% 교차 일치,E4,3way,미래에셋자산운용 TIGER 공시 [KR7275980001 /  / 퇴직연금 70%] & 한국투자증권 공시 [275980 / TIGER 글로벌4차산업혁신기술(합성 H) / 위험자산한도: 0.7]
276000,70% (위험자산),증권사·운용사교차검증,https://securities.koreainvestment.com/pension/nwEtcinfo/Notice.jsp?cmd=A_NW_33030View&num=47520,data/regulatory/sources/brokers/koreainvestment/ETF_REITs_LIST_RP_260831.xlsx,2026-09-06,scripts/rules/verify_broker_pension.py,2026-12-04,미래에셋자산운용 TIGER 공시 [KR7276000007 / 퇴직연금 70%] 및 한국투자증권 공시 [단축코드: 276000 / 위험자산한도: 0.7] 100% 교차 일치,E4,3way,미래에셋자산운용 TIGER 공시 [KR7276000007 /  / 퇴직연금 70%] & 한국투자증권 공시 [276000 / TIGER 글로벌자원생산기업(합성 H) / 위험자산한도: 0.7]
276970,70% (위험자산),증권사·운용사교차검증,https://securities.koreainvestment.com/pension/nwEtcinfo/Notice.jsp?cmd=A_NW_33030View&num=47520,data/regulatory/sources/brokers/koreainvestment/ETF_REITs_LIST_RP_260831.xlsx,2026-09-06,scripts/rules/verify_broker_pension.py,2026-12-04,삼성자산운용 KODEX 연금투자 공시 [stkTicker: 276970 / ivPsbReti: 70%] 및 한국투자증권 공시 [단축코드: 276970 / 위험자산한도: 0.7] 100% 교차 일치,E4,3way,삼성자산운용 KODEX 공시 [276970 / KODEX 미국S&P500배당귀족커버드콜(합성 H) / ivPsbReti: 70%] & 한국투자증권 공시 [276970 / KODEX 미국S&P500배당귀족커버드콜(합성 H) / 위험자산한도: 0.7]
276990,70% (위험자산),증권사·운용사교차검증,https://securities.koreainvestment.com/pension/nwEtcinfo/Notice.jsp?cmd=A_NW_33030View&num=47520,data/regulatory/sources/brokers/koreainvestment/ETF_REITs_LIST_RP_260831.xlsx,2026-09-06,scripts/rules/verify_broker_pension.py,2026-12-04,삼성자산운용 KODEX 연금투자 공시 [stkTicker: 276990 / ivPsbReti: 70%] 및 한국투자증권 공시 [단축코드: 276990 / 위험자산한도: 0.7] 100% 교차 일치,E4,3way,삼성자산운용 KODEX 공시 [276990 / KODEX 글로벌로봇(합성) / ivPsbReti: 70%] & 한국투자증권 공시 [276990 / KODEX 글로벌로봇(합성) / 위험자산한도: 0.7]
277540,70% (위험자산),협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_evidence_extract_20260905.xml,2026-09-05,scripts/collector/kofia_fee_collector.py,2026-12-04,KOFIA 펀드유형: 주식형 (근로자퇴직급여 보장법 시행규칙 제10조 제1항 제2호: 주식형 집합투자증권 위험자산 70% 한도),E3,statutory,한국투자ACE아시아TOP50증권상장지수투자신탁(주식) / 펀드유형: 주식형 / 표준코드: K55101BU2759 / 기준일: 20170818
277630,70% (위험자산),협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_evidence_extract_20260905.xml,2026-09-05,scripts/collector/kofia_fee_collector.py,2026-12-04,KOFIA 펀드유형: 주식형 (근로자퇴직급여 보장법 시행규칙 제10조 제1항 제2호: 주식형 집합투자증권 위험자산 70% 한도),E3,statutory,미래에셋TIGER코스피증권상장지수투자신탁(주식) / 펀드유형: 주식형 / 표준코드: K55301BV2921 / 기준일: 20170830
277640,70% (위험자산),협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_evidence_extract_20260905.xml,2026-09-05,scripts/collector/kofia_fee_collector.py,2026-12-04,KOFIA 펀드유형: 주식형 (근로자퇴직급여 보장법 시행규칙 제10조 제1항 제2호: 주식형 집합투자증권 위험자산 70% 한도),E3,statutory,미래에셋TIGER코스피대형주증권상장지수투자신탁(주식) / 펀드유형: 주식형 / 표준코드: K55301BV2962 / 기준일: 20170830
277650,70% (위험자산),협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_evidence_extract_20260905.xml,2026-09-05,scripts/collector/kofia_fee_collector.py,2026-12-04,KOFIA 펀드유형: 주식형 (근로자퇴직급여 보장법 시행규칙 제10조 제1항 제2호: 주식형 집합투자증권 위험자산 70% 한도),E3,statutory,미래에셋TIGER코스피중형주증권상장지수투자신탁(주식) / 펀드유형: 주식형 / 표준코드: K55301BV2954 / 기준일: 20170830
278240,불가,법령조건직접판정,https://www.law.go.kr/LSW//admRulInfoP.do?admRulSeq=2100000244795&chrClsCd=010201,data/regulatory/sources/statutes/퇴직연금감독규정_20260905.txt,2026-09-05,Antigravity (Phase 1 Statutory Promotion),2027-09-05,명칭 기반 배수 식별 및 퇴직연금감독규정 제9조 제1항 제2호 마목 단서 적용,RULE_NAME,statutory,퇴직연금감독규정 제9조 제1항 제2호 마목: 상장지수집합투자기구가 목표로 하는 지수의 변화에 1배를 초과하거나 음의 배율로 연동하여 운용하는 것은 제외한다
278530,70% (위험자산),협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_evidence_extract_20260905.xml,2026-09-05,scripts/collector/kofia_fee_collector.py,2026-12-04,KOFIA 펀드유형: 주식형 (근로자퇴직급여 보장법 시행규칙 제10조 제1항 제2호: 주식형 집합투자증권 위험자산 70% 한도),E3,statutory,삼성KODEX200TotalReturn증권상장지수투자신탁[주식] / 펀드유형: 주식형 / 표준코드: K55105BW3843 / 기준일: 20171120
278540,70% (위험자산),협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_evidence_extract_20260905.xml,2026-09-05,scripts/collector/kofia_fee_collector.py,2026-12-04,KOFIA 펀드유형: 주식형 (근로자퇴직급여 보장법 시행규칙 제10조 제1항 제2호: 주식형 집합투자증권 위험자산 70% 한도),E3,statutory,삼성KODEX MSCI KOREATotalReturn증권상장지수투자신탁[주식] / 펀드유형: 주식형 / 표준코드: K55105BW1235 / 기준일: 20171108
278620,100% (안전자산),협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_evidence_extract_20260905.xml,2026-09-05,scripts/collector/kofia_fee_collector.py,2026-12-04,KOFIA 펀드유형: 채권형 (퇴직연금감독규정 제11조 제1항 제4호: 원리금보장 및 채권형 안전자산 (100% 편입 가능)),E3,statutory,한화PLUS단기채권액티브증권상장지수투자신탁(채권) / 펀드유형: 채권형 / 표준코드: K55213BW6233 / 기준일: 20170925
279530,70% (위험자산),협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_evidence_extract_20260905.xml,2026-09-05,scripts/collector/kofia_fee_collector.py,2026-12-04,KOFIA 펀드유형: 주식형 (근로자퇴직급여 보장법 시행규칙 제10조 제1항 제2호: 주식형 집합투자증권 위험자산 70% 한도),E3,statutory,삼성KODEX고배당주증권상장지수투자신탁[주식] / 펀드유형: 주식형 / 표준코드: K55105BW6366 / 기준일: 20171016
279540,70% (위험자산),협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_evidence_extract_20260905.xml,2026-09-05,scripts/collector/kofia_fee_collector.py,2026-12-04,KOFIA 펀드유형: 주식형 (근로자퇴직급여 보장법 시행규칙 제10조 제1항 제2호: 주식형 집합투자증권 위험자산 70% 한도),E3,statutory,삼성KODEX최소변동성증권상장지수투자신탁[주식] / 펀드유형: 주식형 / 표준코드: K55105BW6671 / 기준일: 20171016
280920,70% (위험자산),협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_evidence_extract_20260905.xml,2026-09-05,scripts/collector/kofia_fee_collector.py,2026-12-04,KOFIA 펀드유형: 주식형 (근로자퇴직급여 보장법 시행규칙 제10조 제1항 제2호: 주식형 집합투자증권 위험자산 70% 한도),E3,statutory,한화PLUS주도업종증권상장지수투자신탁(주식) / 펀드유형: 주식형 / 표준코드: K55213BX8006 / 기준일: 20171016
280940,불가,법령조건직접판정,https://www.law.go.kr/LSW//admRulInfoP.do?admRulSeq=2100000244795&chrClsCd=010201,data/regulatory/sources/statutes/퇴직연금감독규정_20260905.txt,2026-09-05,Antigravity (Phase 1 Statutory Promotion),2027-09-05,명칭 기반 배수 식별 및 퇴직연금감독규정 제9조 제1항 제2호 마목 단서 적용,RULE_NAME,statutory,퇴직연금감독규정 제9조 제1항 제2호 마목: 상장지수집합투자기구가 목표로 하는 지수의 변화에 1배를 초과하거나 음의 배율로 연동하여 운용하는 것은 제외한다
281990,70% (위험자산),협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_evidence_extract_20260905.xml,2026-09-05,scripts/collector/kofia_fee_collector.py,2026-12-04,KOFIA 펀드유형: 주식형 (근로자퇴직급여 보장법 시행규칙 제10조 제1항 제2호: 주식형 집합투자증권 위험자산 70% 한도),E3,statutory,KBRISE중소형고배당증권상장지수투자신탁(주식) / 펀드유형: 주식형 / 표준코드: K55223BY3509 / 기준일: 20171101
282000,불가,법령조건직접판정,https://www.law.go.kr/LSW//admRulInfoP.do?admRulSeq=2100000244795&chrClsCd=010201,data/regulatory/sources/statutes/퇴직연금감독규정_20260905.txt,2026-09-05,Antigravity (Phase 1 Statutory Promotion),2027-09-05,명칭 기반 배수 식별 및 퇴직연금감독규정 제9조 제1항 제2호 마목 단서 적용,RULE_NAME,statutory,퇴직연금감독규정 제9조 제1항 제2호 마목: 상장지수집합투자기구가 목표로 하는 지수의 변화에 1배를 초과하거나 음의 배율로 연동하여 운용하는 것은 제외한다
283580,70% (위험자산),증권사·운용사교차검증,https://securities.koreainvestment.com/pension/nwEtcinfo/Notice.jsp?cmd=A_NW_33030View&num=47520,data/regulatory/sources/brokers/koreainvestment/ETF_REITs_LIST_RP_260831.xlsx,2026-09-06,scripts/rules/verify_broker_pension.py,2026-12-04,삼성자산운용 KODEX 연금투자 공시 [stkTicker: 283580 / ivPsbReti: 70%] 및 한국투자증권 공시 [단축코드: 283580 / 위험자산한도: 0.7] 100% 교차 일치,E4,3way,삼성자산운용 KODEX 공시 [283580 / KODEX 차이나CSI300 / ivPsbReti: 70%] & 한국투자증권 공시 [283580 / KODEX 차이나CSI300 / 위험자산한도: 0.7]
284430,100% (안전자산),투자설명서대조,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260630000020,data/regulatory/sources/dart/20260630000020.xml,2026-09-05,scripts/rules/verify_prospectus_dart.py,2026-12-04,"DART 정정신고서(rcpNo 20260630000020) 제2부 8. 투자대상 ""가. 투자대상주식: 40% 이하 → 50% 미만"" 확인",E2,statutory,가. 투자대상주식: 40% 이하 → 50% 미만
284980,70% (위험자산),협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_evidence_extract_20260905.xml,2026-09-05,scripts/collector/kofia_fee_collector.py,2026-12-04,KOFIA 펀드유형: 주식형 (근로자퇴직급여 보장법 시행규칙 제10조 제1항 제2호: 주식형 집합투자증권 위험자산 70% 한도),E3,statutory,KBRISE200금융증권상장지수투자신탁(주식) / 펀드유형: 주식형 / 표준코드: K55223C02611 / 기준일: 20171207
285690,70% (위험자산),협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_evidence_extract_20260905.xml,2026-09-05,scripts/collector/kofia_fee_collector.py,2026-12-04,KOFIA 펀드유형: 주식형 (근로자퇴직급여 보장법 시행규칙 제10조 제1항 제2호: 주식형 집합투자증권 위험자산 70% 한도),E3,statutory,FOCUS ESG리더스 / 펀드유형: 주식형 / 기준일: 20260905
287180,70% (위험자산),협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_evidence_extract_20260905.xml,2026-09-05,scripts/collector/kofia_fee_collector.py,2026-12-04,KOFIA 펀드유형: 주식형 (근로자퇴직급여 보장법 시행규칙 제10조 제1항 제2호: 주식형 집합투자증권 위험자산 70% 한도),E3,statutory,한화PLUS미국나스닥테크증권상장지수투자신탁(주식) / 펀드유형: 주식형 / 표준코드: K55213C03586 / 기준일: 20171212
289040,70% (위험자산),협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_evidence_extract_20260905.xml,2026-09-05,scripts/collector/kofia_fee_collector.py,2026-12-04,KOFIA 펀드유형: 주식형 (근로자퇴직급여 보장법 시행규칙 제10조 제1항 제2호: 주식형 집합투자증권 위험자산 70% 한도),E3,statutory,미래에셋TIGERMSCIKOREAESG유니버설증권상장지수투자신탁(주식) / 펀드유형: 주식형 / 표준코드: K55301C21029 / 기준일: 20180206
289250,70% (위험자산),협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_evidence_extract_20260905.xml,2026-09-05,scripts/collector/kofia_fee_collector.py,2026-12-04,KOFIA 펀드유형: 주식형 (근로자퇴직급여 보장법 시행규칙 제10조 제1항 제2호: 주식형 집합투자증권 위험자산 70% 한도),E3,statutory,미래에셋TIGERMSCIKOREAESG유니버설증권상장지수투자신탁(주식) / 펀드유형: 주식형 / 표준코드: K55301C21029 / 기준일: 20180206
289260,70% (위험자산),협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_evidence_extract_20260905.xml,2026-09-05,scripts/collector/kofia_fee_collector.py,2026-12-04,KOFIA 펀드유형: 주식형 (근로자퇴직급여 보장법 시행규칙 제10조 제1항 제2호: 주식형 집합투자증권 위험자산 70% 한도),E3,statutory,미래에셋TIGERMSCIKOREAESG리더스증권상장지수투자신탁(주식) / 펀드유형: 주식형 / 표준코드: K55301C21037 / 기준일: 20180206
289480,70% (위험자산),증권사·운용사교차검증,https://securities.koreainvestment.com/pension/nwEtcinfo/Notice.jsp?cmd=A_NW_33030View&num=47520,data/regulatory/sources/brokers/koreainvestment/ETF_REITs_LIST_RP_260831.xlsx,2026-09-06,scripts/rules/verify_broker_pension.py,2026-12-04,미래에셋자산운용 TIGER 공시 [KR7289480006 / 퇴직연금 70%] 및 한국투자증권 공시 [단축코드: 289480 / 위험자산한도: 0.7] 100% 교차 일치,E4,3way,미래에셋자산운용 TIGER 공시 [KR7289480006 / TIGER 200 커버드콜 / 퇴직연금 70%] & 한국투자증권 공시 [289480 / TIGER 200커버드콜 / 위험자산한도: 0.7]
290130,70% (위험자산),협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_evidence_extract_20260905.xml,2026-09-05,scripts/collector/kofia_fee_collector.py,2026-12-04,KOFIA 펀드유형: 주식형 (근로자퇴직급여 보장법 시행규칙 제10조 제1항 제2호: 주식형 집합투자증권 위험자산 70% 한도),E3,statutory,KBRISEESG사회책임투자증권상장지수투자신탁(주식) / 펀드유형: 주식형 / 표준코드: K55223C37088 / 기준일: 20180226
291620,불가,법령조건직접판정,https://www.law.go.kr/LSW//admRulInfoP.do?admRulSeq=2100000244795&chrClsCd=010201,data/regulatory/sources/statutes/퇴직연금감독규정_20260905.txt,2026-09-05,Antigravity (Phase 1 Statutory Promotion),2027-09-05,명칭 기반 배수 식별 및 퇴직연금감독규정 제9조 제1항 제2호 마목 단서 적용,RULE_NAME,statutory,퇴직연금감독규정 제9조 제1항 제2호 마목: 상장지수집합투자기구가 목표로 하는 지수의 변화에 1배를 초과하거나 음의 배율로 연동하여 운용하는 것은 제외한다
291630,불가,법령조건직접판정,https://www.law.go.kr/LSW//admRulInfoP.do?admRulSeq=2100000244795&chrClsCd=010201,data/regulatory/sources/statutes/퇴직연금감독규정_20260905.txt,2026-09-05,Antigravity (Phase 1 Statutory Promotion),2027-09-05,명칭 기반 배수 식별 및 퇴직연금감독규정 제9조 제1항 제2호 마목 단서 적용,RULE_NAME,statutory,퇴직연금감독규정 제9조 제1항 제2호 마목: 상장지수집합투자기구가 목표로 하는 지수의 변화에 1배를 초과하거나 음의 배율로 연동하여 운용하는 것은 제외한다
291680,불가,법령조건직접판정,https://www.law.go.kr/LSW//admRulInfoP.do?admRulSeq=2100000244795&chrClsCd=010201,data/regulatory/sources/statutes/퇴직연금감독규정_20260905.txt,2026-09-05,Antigravity (Phase 1 Statutory Promotion),2027-09-05,명칭 기반 배수 식별 및 퇴직연금감독규정 제9조 제1항 제2호 마목 단서 적용,RULE_NAME,statutory,퇴직연금감독규정 제9조 제1항 제2호 마목: 상장지수집합투자기구가 목표로 하는 지수의 변화에 1배를 초과하거나 음의 배율로 연동하여 운용하는 것은 제외한다
292050,70% (위험자산),협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_evidence_extract_20260905.xml,2026-09-05,scripts/collector/kofia_fee_collector.py,2026-12-04,KOFIA 펀드유형: 주식형 (근로자퇴직급여 보장법 시행규칙 제10조 제1항 제2호: 주식형 집합투자증권 위험자산 70% 한도),E3,statutory,KBRISEKRX300증권상장지수투자신탁(주식) / 펀드유형: 주식형 / 표준코드: K55223C53515 / 기준일: 20180323
292150,70% (위험자산),협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_evidence_extract_20260905.xml,2026-09-05,scripts/collector/kofia_fee_collector.py,2026-12-04,KOFIA 펀드유형: 주식형 (근로자퇴직급여 보장법 시행규칙 제10조 제1항 제2호: 주식형 집합투자증권 위험자산 70% 한도),E3,statutory,미래에셋TIGER코리아TOP10증권상장지수투자신탁(주식) / 펀드유형: 주식형 / 표준코드: K55301C47545 / 기준일: 20180329
292160,70% (위험자산),협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_evidence_extract_20260905.xml,2026-09-05,scripts/collector/kofia_fee_collector.py,2026-12-04,KOFIA 펀드유형: 주식형 (근로자퇴직급여 보장법 시행규칙 제10조 제1항 제2호: 주식형 집합투자증권 위험자산 70% 한도),E3,statutory,미래에셋TIGERKRX300증권상장지수투자신탁(주식) / 펀드유형: 주식형 / 표준코드: K55301C47735 / 기준일: 20180323
292190,70% (위험자산),협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_evidence_extract_20260905.xml,2026-09-05,scripts/collector/kofia_fee_collector.py,2026-12-04,KOFIA 펀드유형: 주식형 (근로자퇴직급여 보장법 시행규칙 제10조 제1항 제2호: 주식형 집합투자증권 위험자산 70% 한도),E3,statutory,삼성KODEXKRX300증권상장지수투자신탁[주식형] / 펀드유형: 주식형 / 표준코드: K55105C52102 / 기준일: 20180323
292500,70% (위험자산),협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_evidence_extract_20260905.xml,2026-09-05,scripts/collector/kofia_fee_collector.py,2026-12-04,KOFIA 펀드유형: 주식형 (근로자퇴직급여 보장법 시행규칙 제10조 제1항 제2호: 주식형 집합투자증권 위험자산 70% 한도),E3,statutory,신한SOLKRX300증권상장지수투자신탁[주식] / 펀드유형: 주식형 / 표준코드: K55210C43489 / 기준일: 20180323
292770,불가,법령조건직접판정,https://www.law.go.kr/LSW//admRulInfoP.do?admRulSeq=2100000244795&chrClsCd=010201,data/regulatory/sources/statutes/퇴직연금감독규정_20260905.txt,2026-09-05,Antigravity (Phase 1 Statutory Promotion),2027-09-05,명칭 기반 배수 식별 및 퇴직연금감독규정 제9조 제1항 제2호 마목 단서 적용,RULE_NAME,statutory,퇴직연금감독규정 제9조 제1항 제2호 마목: 상장지수집합투자기구가 목표로 하는 지수의 변화에 1배를 초과하거나 음의 배율로 연동하여 운용하는 것은 제외한다
293180,70% (위험자산),협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_evidence_extract_20260905.xml,2026-09-05,scripts/collector/kofia_fee_collector.py,2026-12-04,KOFIA 펀드유형: 주식형 (근로자퇴직급여 보장법 시행규칙 제10조 제1항 제2호: 주식형 집합투자증권 위험자산 70% 한도),E3,statutory,NH-AmundiHANARO200증권상장지수투자신탁[주식] / 펀드유형: 주식형 / 표준코드: K55232C57764 / 기준일: 20180329
294400,70% (위험자산),협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_evidence_extract_20260905.xml,2026-09-05,scripts/collector/kofia_fee_collector.py,2026-12-04,KOFIA 펀드유형: 주식형 (근로자퇴직급여 보장법 시행규칙 제10조 제1항 제2호: 주식형 집합투자증권 위험자산 70% 한도),E3,statutory,한화PLUS200TotalReturn증권상장지수투자신탁(주식) / 펀드유형: 주식형 / 표준코드: K55213EE1753 / 기준일: 20240909
295020,불가,법령조건직접판정,https://www.law.go.kr/LSW//admRulInfoP.do?admRulSeq=2100000244795&chrClsCd=010201,data/regulatory/sources/statutes/퇴직연금감독규정_20260905.txt,2026-09-05,Antigravity (Phase 1 Statutory Promotion),2027-09-05,명칭 기반 배수 식별 및 퇴직연금감독규정 제9조 제1항 제2호 마목 단서 적용,RULE_NAME,statutory,퇴직연금감독규정 제9조 제1항 제2호 마목: 상장지수집합투자기구가 목표로 하는 지수의 변화에 1배를 초과하거나 음의 배율로 연동하여 운용하는 것은 제외한다
295040,70% (위험자산),협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_evidence_extract_20260905.xml,2026-09-05,scripts/collector/kofia_fee_collector.py,2026-12-04,KOFIA 펀드유형: 주식형 (근로자퇴직급여 보장법 시행규칙 제10조 제1항 제2호: 주식형 집합투자증권 위험자산 70% 한도),E3,statutory,한화PLUS200TotalReturn증권상장지수투자신탁(주식) / 펀드유형: 주식형 / 표준코드: K55213EE1753 / 기준일: 20240909
298770,70% (위험자산),증권사·운용사교차검증,https://securities.koreainvestment.com/pension/nwEtcinfo/Notice.jsp?cmd=A_NW_33030View&num=47520,data/regulatory/sources/brokers/koreainvestment/ETF_REITs_LIST_RP_260831.xlsx,2026-09-06,scripts/rules/verify_broker_pension.py,2026-12-04,삼성자산운용 KODEX 연금투자 공시 [stkTicker: 298770 / ivPsbReti: 70%] 및 한국투자증권 공시 [단축코드: 298770 / 위험자산한도: 0.7] 100% 교차 일치,E4,3way,삼성자산운용 KODEX 공시 [298770 / KODEX 한국대만IT프리미어 / ivPsbReti: 70%] & 한국투자증권 공시 [298770 / KODEX 한국대만IT프리미어 / 위험자산한도: 0.7]
300610,70% (위험자산),협회공시대조,https://dis.kofia.or.kr/websquare/index.jsp?w2xPath=/wq/fundann/DISFundFeeCMS.xml&divisionId=MDIS01005001000000&serviceId=SDIS01005001000,data/regulatory/sources/kofia_evidence_extract_20260905.xml,2026-09-05,scripts/collector/kofia_fee_collector.py,2026-12-04,KOFIA 펀드유형: 주식형 (근로자퇴직급여 보장법 시행규칙 제10조 제1항 제2호: 주식형 집합투자증권 위험자산 70% 한도),E3,statutory,미래에셋TIGERK게임증권상장지수투자신탁(주식) / 펀드유형: 주식형 / 표준코드: K55301CB3302 / 기준일: 20180723
